timestamp,open,high,low,close,volume
1717545300,70569,70572.5,70557.5,70557.5,357
1717545000,70588,70640,70588,70632.5,57
1717544700,70562,70620,70562,70581.5,185
1717544400,70541.5,70636.5,70541.5,70571,855
1717544100,70542.5,70542.5,70531,70537,106
1717543800,70442.5,70543,70442.5,70543,531
1717543500,70506.5,70506.5,70429.5,70447,938
1717543200,70503.5,70533.5,70503.5,70525.5,252
1717542900,70572.5,70572.5,70533,70533.5,154
1717542600,70603.5,70603.5,70581,70581,10
1717542300,70600.5,70612.5,70600.5,70612.5,52
1717542000,70572,70572,70555.5,70572,305
1717541700,70617,70617,70581.5,70581.5,14
1717541400,70545,70600,70542.5,70600,60
1717541100,70556.5,70556.5,70520,70540.5,3682
1717540800,70639,70639,70547.5,70568.5,408
1717540500,70639.5,70665.5,70592.5,70600,812
1717540200,70665.5,70665.5,70650,70650,10
1717539900,70713,70744.5,70713,70738.5,25
1717539600,70685,70692,70643,70679.5,349
1717539300,70723.5,70752.5,70709,70709,120
1717539000,70696,70742,70693,70713.5,779
1717538700,70645,70699,70642.5,70690,724
1717538400,70644,70656.5,70564,70645.5,1568
1717538100,70586.5,70643,70586,70614,2391
1717537800,70529.5,70635.5,70529.5,70590,787
1717537500,70484,70505.5,70484,70503.5,23
1717537200,70501.5,70501.5,70452,70452,214
1717536900,70492.5,70564,70492.5,70504,101
1717536600,70501.5,70501.5,70451,70492.5,287
1717536300,70435,70515,70435,70508,738
1717536000,70431,70431,70387.5,70410.5,261
1717535700,70426.5,70436,70406,70436,663
1717535400,70398.5,70428,70398.5,70428,206
1717535100,70423,70450.5,70394,70394,153
1717534800,70410,70432.5,70344.5,70432.5,1416
1717534500,70502,70502,70413,70413,1425
1717534200,70482,70559.5,70441,70515,2436
1717533900,70367.5,70460.5,70339,70460.5,1401
1717533600,70310.5,70363.5,70310.5,70363.5,551
1717533300,70354.5,70354.5,70290.5,70318,260
1717533000,70237.5,70390,70237.5,70334,1388
1717532700,70194.5,70302,70194.5,70287.5,1518
1717532400,70271,70275.5,70186,70186,1058
1717532100,70307,70307,70227,70287,660
1717531800,70296.5,70365,70296.5,70338.5,1277
1717531500,70298,70315,70209.5,70296,2984
