timestamp,open,high,low,close,volume
1749167700,101549.5,101562.5,101443,101468.5,5762
1749167400,101556,101598.5,101504.5,101550,2022
1749167100,101486,101580.5,101428,101559.5,9479
1749166800,101552,101582.5,101469,101486,4099
1749166500,101578.5,101626,101490,101561.5,4900
1749166200,101745.5,101745.5,101578.5,101579.5,10143
1749165900,101707.5,101787,101705.5,101728,10366
1749165600,101609.5,101758,101550.5,101712.5,16388
1749165300,101609.5,101643,101546.5,101594,4841
1749165000,101649.5,101660.5,101601,101621.5,4761
1749164700,101642,101660.5,101470,101654.5,18204
1749164400,101476,101669.5,101458,101643,9667
1749164100,101447.5,101506,101422,101459,5871
1749163800,101650.5,101660.5,101411.5,101448.5,18942
1749163500,101492.5,101661.5,101454.5,101639.5,17923
1749163200,101450,101533.5,101449,101491.5,7496
1749162900,101410,101490,101370,101446,7626
1749162600,101280,101433,101249,101410,8084
1749162300,101295.5,101337,101271,101290,4317
1749162000,101236,101316.5,101210,101291.5,8064
1749161700,101100,101278,101013,101236,14639
1749161400,101106.5,101255,101105,101106,3556
1749161100,101076.5,101292,100989.5,101111,15472
1749160800,101491.5,101491.5,101058,101067.5,22475
1749160500,101438,101578.5,101422.5,101499,8987
1749160200,101286.5,101442.5,101198.5,101438,13202
1749159900,101590.5,101610.5,101151.5,101274.5,26295
1749159600,101440.5,101607,101369.5,101572.5,16668
1749159300,101330.5,101609.5,101253.5,101411,32248
1749159000,100949,101390.5,100908,101330.5,43987
1749158700,101070.5,101092,100872,100949,15561
1749158400,100736,101082.5,100714.5,101070.5,26218
1749158100,100443.5,100802,100438.5,100748,20755
1749157800,100777.5,100972,100432,100443.5,39340
1749157500,100969.5,101111.5,100773.5,100776.5,31456
1749157200,100439.5,101007,100380,100970,56708
1749156900,100635,100766,100322.5,100452,85002
1749156600,101100.5,101100.5,100629.5,100642,49865
1749156300,100821,101186,100814.5,101101,34538
1749156000,101243.5,101270,100710,100821,84018
1749155700,101158.5,101265,101007,101245.5,26693
1749155400,101414,101471,101146.5,101157,28073
1749155100,101455,101603,101266,101415.5,37846
1749154800,101198,101507.5,100905.5,101447.5,125617
1749154500,101572,101578.5,101166,101198,66936
1749154200,101764,101764,101325,101573,95411
1749153900,102060.5,102134.5,101738.5,101765,31329
1749153600,101877,102059.5,101774.5,102059.5,33136
1749153300,101985.5,102064.5,101821,101888,28350
1749153000,101953.5,102092,101875,101985.5,41332
1749152700,102169.5,102170.5,101946,101959.5,28598
1749152400,102291.5,102370.5,102120,102172.5,39022
1749152100,102356,102449.5,102233.5,102291.5,42481
1749151800,102182.5,102407,102160,102355,52935
1749151500,101858,102223.5,101736,102175.5,65420
1749151200,101740.5,101987,101647,101855.5,51511
1749150900,102585.5,102649.5,101507.5,101759,314778
1749150600,102900,102953,102567,102594,44468
1749150300,102815.5,102935.5,102760,102904.5,28316
1749150000,102960.5,103000,102813,102815.5,17223
1749149700,103075,103131,102938.5,102959.5,21535
1749149400,102968,103134,102968,103075,25261
1749149100,102868.5,102975.5,102787,102967,37923
1749148800,103148,103148,102752,102859.5,73372
1749148500,103160,103299.5,103099,103133,49827
1749148200,103237.5,103309.5,103072,103160.5,64136
1749147900,103127,103239.5,103110,103239,39309
1749147600,102946,103158.5,102912.5,103126.5,50850
1749147300,102683.5,103003.5,102524.5,102947,120474
1749147000,103156,103207,102628.5,102684.5,161164
1749146700,103229,103229.5,103061.5,103157,59135
1749146400,103192,103288.5,103168,103229,27532
1749146100,103229,103244.5,103149.5,103212,16571
1749145800,103174.5,103264.5,103133,103230,29329
