symbol,strike_price,expiry,option_type,volume,timestamp,open,high,low,close,volume_candle
P-BTC-106800-060725,106800,060725,put,0.0,1751787600,2.1,5,2.1,5,2
P-BTC-106800-060725,106800,060725,put,0.0,1751787300,5,5,5,5,0
P-BTC-106800-060725,106800,060725,put,0.0,1751787000,5,5,5,5,2
P-BTC-106800-060725,106800,060725,put,0.0,1751786700,5,5,5,5,9
P-BTC-106800-060725,106800,060725,put,0.0,1751786400,5.9,5.9,5.9,5.9,0
P-BTC-106800-060725,106800,060725,put,0.0,1751786100,5.9,5.9,5.9,5.9,0
P-BTC-106800-060725,106800,060725,put,0.0,1751785800,5.9,5.9,5.9,5.9,0
P-BTC-106800-060725,106800,060725,put,0.0,1751785500,6,6,5.9,5.9,1426
P-BTC-106800-060725,106800,060725,put,0.0,1751785200,5.9,5.9,5.9,5.9,0
P-BTC-106800-060725,106800,060725,put,0.0,1751784900,5.9,5.9,5.9,5.9,50
P-BTC-106800-060725,106800,060725,put,0.0,1751784600,5.9,5.9,5.9,5.9,10
P-BTC-106800-060725,106800,060725,put,0.0,1751784300,5.9,5.9,5.9,5.9,591
P-BTC-106800-060725,106800,060725,put,0.0,1751784000,5.9,5.9,5.9,5.9,777
P-BTC-106800-060725,106800,060725,put,0.0,1751783700,1.4,1.4,1.4,1.4,0
P-BTC-106800-060725,106800,060725,put,0.0,1751783400,1.4,1.4,1.4,1.4,150
P-BTC-106800-060725,106800,060725,put,0.0,1751783100,7,7,7,7,0
P-BTC-106800-060725,106800,060725,put,0.0,1751782800,7,7,7,7,4
P-BTC-106800-060725,106800,060725,put,0.0,1751782500,6,6,5.1,5.1,499
P-BTC-106800-060725,106800,060725,put,0.0,1751782200,7,7,7,7,154
P-BTC-106800-060725,106800,060725,put,0.0,1751781900,7,7,7,7,25
P-BTC-106800-060725,106800,060725,put,0.0,1751781600,9,9,9,9,130
P-BTC-106800-060725,106800,060725,put,0.0,1751781300,8.9,9,8.9,9,50
P-BTC-106800-060725,106800,060725,put,0.0,1751781000,5.1,5.1,5.1,5.1,0
P-BTC-106800-060725,106800,060725,put,0.0,1751780700,5.1,5.1,5.1,5.1,0
P-BTC-106800-060725,106800,060725,put,0.0,1751780400,5.1,5.1,5.1,5.1,0
P-BTC-106800-060725,106800,060725,put,0.0,1751780100,5.1,5.1,5.1,5.1,0
P-BTC-106800-060725,106800,060725,put,0.0,1751779800,5.1,5.1,5.1,5.1,0
