timestamp,open,high,low,close,volume
1752191700,115967,115988.5,115941.5,115988.5,5302
1752191400,115852,115988.5,115852,115968,9150
1752191100,115757.5,115852.5,115706.5,115845.5,7783
1752190800,115666,115784.5,115633.5,115757.5,7525
1752190500,115636.5,115698,115629,115652,9218
1752190200,115757,115791,115636.5,115636.5,15403
1752189900,115808.5,115852,115757,115757,5224
1752189600,115898.5,115898.5,115757,115808.5,7991
1752189300,115982,115992,115769,115897,7082
1752189000,116023.5,116043,115871,115982,7162
1752188700,115941,116082,115941,116024.5,4996
1752188400,115999,116038,115887.5,115932,8403
1752188100,116075,116098.5,115966.5,115993.5,8602
1752187800,116077.5,116184.5,116061,116088.5,9369
1752187500,115937,116142,115901.5,116077.5,26600
1752187200,115798.5,115946,115761.5,115937,7520
1752186900,115861.5,115911,115800,115800,8883
1752186600,115883,115883,115813.5,115860,8585
1752186300,115916,115981.5,115848.5,115910,20812
1752186000,116206,116257,115905.5,115916,15367
1752185700,116084,116207,116072,116207,6093
1752185400,116301,116311.5,115950,116073,23923
1752185100,116206.5,116412.5,116187,116309.5,16568
1752184800,116471,116486,116147.5,116226,21018
1752184500,116501,116704.5,116381.5,116478.5,18400
1752184200,116531.5,116641,116200,116501,25790
1752183900,116273,116602,115939,116536,29089
1752183600,116284,116810.5,116210,116283,45394
1752183300,116176,116301,115897,116285.5,17206
1752183000,115710.5,116395,115674,116176.5,38328
1752182700,116011.5,116289,115678,115717.5,35119
1752182400,116442,116806,115520,116011.5,68497
1752182100,113608,117498,113566.5,116461,497512
1752181800,113566.5,113687,113566.5,113633.5,9224
1752181500,113563.5,113658.5,113530,113567.5,18968
1752181200,113435.5,113569,113336,113564.5,8839
1752180900,113485,113509.5,113445,113445,2543
1752180600,113431,113497,113379.5,113486,4209
1752180300,113538.5,113538.5,113463.5,113463.5,5296
1752180000,113411.5,113530,113403.5,113530,7578
1752179700,113346,113495,113322,113410.5,7754
1752179400,113401.5,113411,113318.5,113346,4603
1752179100,113444.5,113445.5,113331.5,113389,4059
1752178800,113404.5,113444.5,113387.5,113444.5,2463
1752178500,113400,113461.5,113326,113404.5,9440
1752178200,113290,113384.5,113261.5,113375.5,4223
1752177900,113315,113472,113240.5,113275,21041
1752177600,113249,113332.5,113219,113316,7467
1752177300,113248,113367.5,113242.5,113264.5,24119
1752177000,113108,113260.5,113102,113230,10050
1752176700,113222.5,113222.5,113050,113111.5,16929
1752176400,113111.5,113263.5,113107,113222.5,14900
1752176100,113120,113218,113073,113111.5,15583
1752175800,113295,113296,113080.5,113110,32464
1752175500,113412,113444.5,113297.5,113297.5,17611
1752175200,113550.5,113551.5,113400,113413,23277
1752174900,113610.5,113629,113533.5,113550.5,16317
1752174600,113575,113656.5,113574,113611.5,14774
1752174300,113530.5,113644.5,113530.5,113574,28528
1752174000,113393,113540.5,113393,113531.5,34374
1752173700,113322,113427.5,113320,113393,41188
1752173400,113215,113322,113182,113320.5,30993
1752173100,113043,113230,112961.5,113215,36210
1752172800,113050,113111,113001,113042.5,24739
1752172500,113168.5,113292,113005,113056,45321
1752172200,113160,113211.5,113045,113168.5,46703
1752171900,113249,113249,113075.5,113160,69549
1752171600,113505.5,113612,113250,113250,35144
1752171300,113323,113521.5,113323,113500,42248
1752171000,113399,113448,113252,113324,59518
1752170700,113560.5,113571.5,113370,113396,56628
1752170400,113698.5,113720,113480.5,113561.5,46358
1752170100,113718.5,113745,113614.5,113694,41311
1752169800,113481.5,113767,113480,113718.5,64919
1752169500,113591,113598,113416.5,113480,52977
