symbol,strike_price,expiry,option_type,volume,timestamp,open,high,low,close,volume_candle
C-BTC-120500-180725,120500,180725,call,0.0,1752802800,627.9,678,627.9,652,1102
C-BTC-120500-180725,120500,180725,call,0.0,1752802500,559,627.9,549,627.9,32
C-BTC-120500-180725,120500,180725,call,0.0,1752802200,555,555,555,555,10
C-BTC-120500-180725,120500,180725,call,0.0,1752801900,463,463,411,411,11
C-BTC-120500-180725,120500,180725,call,0.0,1752801600,420,547,420,522,130
C-BTC-120500-180725,120500,180725,call,0.0,1752801300,421,421,421,421,1
C-BTC-120500-180725,120500,180725,call,0.0,1752801000,531,531,449,449,60
C-BTC-120500-180725,120500,180725,call,0.0,1752800700,314,314,314,314,1000
C-BTC-120500-180725,120500,180725,call,0.0,1752800400,274,274,274,274,18
C-BTC-120500-180725,120500,180725,call,0.0,1752800100,257,257,257,257,100
C-BTC-120500-180725,120500,180725,call,0.0,1752799800,202,242,202,242,444
C-BTC-120500-180725,120500,180725,call,0.0,1752799500,270,270,270,270,44
