symbol,strike_price,expiry,option_type,volume,timestamp,open,high,low,close,volume_candle
P-BTC-109500-040725,109500,040725,put,0.0,1751598900,397,397,362,362,3
P-BTC-109500-040725,109500,040725,put,0.0,1751598600,464,464,464,464,0
P-BTC-109500-040725,109500,040725,put,0.0,1751598300,476,476,390,464,1048
P-BTC-109500-040725,109500,040725,put,0.0,1751598000,434,434,434,434,0
P-BTC-109500-040725,109500,040725,put,0.0,1751597700,434,434,434,434,6
P-BTC-109500-040725,109500,040725,put,0.0,1751597400,402,469,402,469,65
P-BTC-109500-040725,109500,040725,put,0.0,1751597100,490.1,511,450,450,223
P-BTC-109500-040725,109500,040725,put,0.0,1751596800,416,456,416,456,305
P-BTC-109500-040725,109500,040725,put,0.0,1751596500,412.5,449,409,449,599
P-BTC-109500-040725,109500,040725,put,0.0,1751596200,340,435,340,430,1075
P-BTC-109500-040725,109500,040725,put,0.0,1751595900,356,356,356,356,0
P-BTC-109500-040725,109500,040725,put,0.0,1751595600,356,356,356,356,6
P-BTC-109500-040725,109500,040725,put,0.0,1751595300,289,350,289,350,969
P-BTC-109500-040725,109500,040725,put,0.0,1751595000,258,258,258,258,27
P-BTC-109500-040725,109500,040725,put,0.0,1751594700,246,309,246,289,169
P-BTC-109500-040725,109500,040725,put,0.0,1751594400,238,286,238,244,328
P-BTC-109500-040725,109500,040725,put,0.0,1751594100,240,240,240,240,0
P-BTC-109500-040725,109500,040725,put,0.0,1751593800,240,240,240,240,100
P-BTC-109500-040725,109500,040725,put,0.0,1751593500,264,266,254,255,392
P-BTC-109500-040725,109500,040725,put,0.0,1751593200,259,268,254,254,1194
P-BTC-109500-040725,109500,040725,put,0.0,1751592900,192,251,192,251,1350
P-BTC-109500-040725,109500,040725,put,0.0,1751592600,216,216,199,199,24
P-BTC-109500-040725,109500,040725,put,0.0,1751592300,203,203,203,203,5
P-BTC-109500-040725,109500,040725,put,0.0,1751592000,213,228,213,228,138
P-BTC-109500-040725,109500,040725,put,0.0,1751591700,231,231,231,231,100
P-BTC-109500-040725,109500,040725,put,0.0,1751591400,217,251,217,251,21
P-BTC-109500-040725,109500,040725,put,0.0,1751591100,234,234,234,234,90
P-BTC-109500-040725,109500,040725,put,0.0,1751590800,310,310,310,310,0
P-BTC-109500-040725,109500,040725,put,0.0,1751590500,290,349.6,290,310,122
P-BTC-109500-040725,109500,040725,put,0.0,1751590200,193,193,193,193,0
P-BTC-109500-040725,109500,040725,put,0.0,1751589900,193,193,193,193,115
P-BTC-109500-040725,109500,040725,put,0.0,1751589600,231,231,188,199,127
P-BTC-109500-040725,109500,040725,put,0.0,1751589300,240,240,239,239,40
P-BTC-109500-040725,109500,040725,put,0.0,1751589000,284,284,263,263,117
P-BTC-109500-040725,109500,040725,put,0.0,1751588700,277,286,277,286,1541
P-BTC-109500-040725,109500,040725,put,0.0,1751588400,283,312,283,312,118
P-BTC-109500-040725,109500,040725,put,0.0,1751588100,274,274,274,274,0
P-BTC-109500-040725,109500,040725,put,0.0,1751587800,268,274,268,274,35
P-BTC-109500-040725,109500,040725,put,0.0,1751587500,228,228,228,228,200
