symbol,strike_price,expiry,option_type,volume,timestamp,open,high,low,close,volume_candle
P-BTC-108200-040725,108200,040725,put,0.0,1751598900,38.5,38.5,38.5,38.5,336
P-BTC-108200-040725,108200,040725,put,0.0,1751598600,45,45,45,45,0
P-BTC-108200-040725,108200,040725,put,0.0,1751598300,45,45,45,45,4
P-BTC-108200-040725,108200,040725,put,0.0,1751598000,54.5,54.5,54.5,54.5,0
P-BTC-108200-040725,108200,040725,put,0.0,1751597700,57.5,57.5,54.5,54.5,16
P-BTC-108200-040725,108200,040725,put,0.0,1751597400,51,51,51,51,1820
P-BTC-108200-040725,108200,040725,put,0.0,1751597100,60,60,60,60,262
P-BTC-108200-040725,108200,040725,put,0.0,1751596800,44,44,44,44,0
P-BTC-108200-040725,108200,040725,put,0.0,1751596500,44,44,44,44,10
P-BTC-108200-040725,108200,040725,put,0.0,1751596200,39,40,39,40,162
P-BTC-108200-040725,108200,040725,put,0.0,1751595900,22.5,22.5,22.5,22.5,0
P-BTC-108200-040725,108200,040725,put,0.0,1751595600,22.5,22.5,22.5,22.5,0
P-BTC-108200-040725,108200,040725,put,0.0,1751595300,22.5,22.5,22.5,22.5,0
P-BTC-108200-040725,108200,040725,put,0.0,1751595000,22.5,22.5,22.5,22.5,0
P-BTC-108200-040725,108200,040725,put,0.0,1751594700,22.5,22.5,22.5,22.5,0
P-BTC-108200-040725,108200,040725,put,0.0,1751594400,22.5,22.5,22.5,22.5,0
P-BTC-108200-040725,108200,040725,put,0.0,1751594100,22.5,22.5,22.5,22.5,0
P-BTC-108200-040725,108200,040725,put,0.0,1751593800,22.5,22.5,22.5,22.5,0
P-BTC-108200-040725,108200,040725,put,0.0,1751593500,22.5,22.5,22.5,22.5,0
P-BTC-108200-040725,108200,040725,put,0.0,1751593200,22.5,22.5,22.5,22.5,0
P-BTC-108200-040725,108200,040725,put,0.0,1751592900,22.5,22.5,22.5,22.5,0
P-BTC-108200-040725,108200,040725,put,0.0,1751592600,22.5,22.5,22.5,22.5,0
P-BTC-108200-040725,108200,040725,put,0.0,1751592300,22.5,22.5,22.5,22.5,3
P-BTC-108200-040725,108200,040725,put,0.0,1751592000,24.5,24.5,23,23,616
P-BTC-108200-040725,108200,040725,put,0.0,1751591700,32,32,32,32,0
P-BTC-108200-040725,108200,040725,put,0.0,1751591400,32,32,32,32,0
P-BTC-108200-040725,108200,040725,put,0.0,1751591100,32,32,32,32,0
P-BTC-108200-040725,108200,040725,put,0.0,1751590800,32,32,32,32,0
P-BTC-108200-040725,108200,040725,put,0.0,1751590500,32,32,32,32,0
P-BTC-108200-040725,108200,040725,put,0.0,1751590200,32,32,32,32,0
P-BTC-108200-040725,108200,040725,put,0.0,1751589900,32,32,32,32,0
P-BTC-108200-040725,108200,040725,put,0.0,1751589600,32,32,32,32,0
P-BTC-108200-040725,108200,040725,put,0.0,1751589300,32,32,32,32,0
P-BTC-108200-040725,108200,040725,put,0.0,1751589000,35,43,32,32,311
P-BTC-108200-040725,108200,040725,put,0.0,1751588700,42.5,42.5,42.5,42.5,0
P-BTC-108200-040725,108200,040725,put,0.0,1751588400,42.5,42.5,42.5,42.5,0
P-BTC-108200-040725,108200,040725,put,0.0,1751588100,42.5,42.5,42.5,42.5,0
P-BTC-108200-040725,108200,040725,put,0.0,1751587800,42.5,42.5,42.5,42.5,1
P-BTC-108200-040725,108200,040725,put,0.0,1751587500,40,40,40,40,40
