timestamp,open,high,low,close,volume
1748994900,105388.5,105388.5,105311.5,105335,1805
1748994600,105291,105395.5,105245.5,105380,10477
1748994300,105267,105327.5,105230.5,105292,10400
1748994000,105321.5,105321.5,105262.5,105270,5435
1748993700,105387.5,105388.5,105290.5,105321.5,11432
1748993400,105435.5,105481,105398.5,105400,5486
1748993100,105493,105493,105434.5,105436,3207
1748992800,105527,105543.5,105481.5,105510,2706
1748992500,105623,105631,105508.5,105531,3771
1748992200,105599.5,105686.5,105582,105642.5,3755
1748991900,105660.5,105661,105595,105603,3887
1748991600,105698,105698,105606,105660,4310
1748991300,105803.5,105804.5,105675.5,105698,6478
1748991000,105821,105821,105768,105803.5,1034
1748990700,105839.5,105853.5,105788.5,105822,3356
1748990400,105761,105839.5,105761,105838.5,2546
1748990100,105797.5,105841,105746,105764.5,3946
1748989800,105759.5,105808,105712.5,105797.5,6162
1748989500,105735,105775,105735,105766.5,3252
1748989200,105690,105755,105686.5,105734,3854
1748988900,105670,105733,105634.5,105703.5,4736
1748988600,105605.5,105677.5,105605.5,105661.5,6601
1748988300,105449.5,105630,105428,105601.5,5522
1748988000,105316,105468.5,105261.5,105442.5,5161
1748987700,105480.5,105480.5,105227.5,105317,21423
1748987400,105476.5,105536.5,105449,105480.5,4994
1748987100,105474,105576,105473,105476.5,3918
1748986800,105510,105539.5,105465,105466,3335
1748986500,105482.5,105544,105474.5,105507,7402
1748986200,105598,105670.5,105460,105475,12890
1748985900,105443.5,105598.5,105442.5,105597,7382
1748985600,105511.5,105511.5,105332.5,105443.5,15925
1748985300,105586,105586,105460.5,105512.5,15108
1748985000,105760,105760,105579.5,105585,7108
1748984700,105664,105810.5,105620.5,105773.5,11978
1748984400,105703.5,105740,105603,105664,5869
1748984100,105731.5,105738,105654.5,105702.5,7433
1748983800,105775.5,105775.5,105662,105764,7874
1748983500,105766.5,105867.5,105760.5,105790.5,5791
1748983200,105716,105860,105716,105766.5,16326
1748982900,105515,105739,105502.5,105704,26753
1748982600,105581.5,105603.5,105316,105515,68215
1748982300,105880.5,105880.5,105581.5,105581.5,24216
1748982000,105890.5,105908,105827,105866.5,13955
1748981700,105962.5,105963.5,105888,105890.5,10387
1748981400,106016.5,106054,105952,105962.5,4431
1748981100,106072,106072,105919.5,106015.5,19156
1748980800,106191.5,106215.5,106073.5,106074,6215
1748980500,106082.5,106224.5,106062.5,106196.5,8647
1748980200,106181,106182,106051,106080,22488
1748979900,106245.5,106309.5,106175,106176,13378
1748979600,106307.5,106326,106234.5,106259.5,9975
1748979300,106259.5,106323.5,106203.5,106307.5,11511
1748979000,106300,106393,106238,106259.5,25120
1748978700,106266.5,106361,106250.5,106302,34548
1748978400,106164.5,106282.5,106120,106267.5,29614
1748978100,106045,106171,106044.5,106165.5,30262
1748977800,106042.5,106081,105987.5,106045.5,11497
1748977500,106044,106095,106012.5,106051,20232
1748977200,105971,106077.5,105970,106044,29147
1748976900,105898.5,105981,105897.5,105971,11747
1748976600,105908,105911,105849.5,105898.5,9613
1748976300,105971.5,105971.5,105885.5,105909,20074
1748976000,105939,106007,105936.5,105970.5,42553
1748975700,105732,105944,105640.5,105939,44627
1748975400,105701,105786,105701,105733,19814
1748975100,105720,105731,105681,105701,13158
1748974800,105671.5,105760,105671.5,105723,41262
1748974500,105612.5,105671.5,105542,105671.5,29363
1748974200,105710.5,105710.5,105542.5,105612.5,37359
1748973900,105710.5,105744.5,105651.5,105710.5,22955
1748973600,105901,105902,105607.5,105710,77243
1748973300,105849,105901,105816,105901,14180
1748973000,105850,105893.5,105796,105848,15039
1748972700,105814.5,105867.5,105779.5,105854,23099
1748972400,105895.5,105909.5,105803.5,105815.5,19519
1748972100,105872.5,105929.5,105819.5,105895.5,24776
1748971800,105988,106006,105855.5,105877,26880
1748971500,106024.5,106104,105950,105988,24471
1748971200,105930,106078.5,105929,106028.5,47528
1748970900,105895,105959.5,105870.5,105930,25854
1748970600,105922.5,105992,105875.5,105895,28255
1748970300,105936.5,105948.5,105835.5,105923.5,28433
1748970000,105772,105954.5,105699,105936.5,69099
1748969700,106049,106052.5,105730.5,105772,85252
1748969400,106063.5,106101,105975,106053,30067
