timestamp,open,high,low,close,volume
1751567100,109404,109584,109393,109584,19745
1751566800,109396,109477.5,109350,109406,17506
1751566500,109439,109471,109296.5,109394.5,25918
1751566200,109629,109629,109312.5,109438,32026
1751565900,109603,109629,109585.5,109629,10465
1751565600,109515,109695,109515,109603,27678
1751565300,109533.5,109534.5,109492,109515,9796
1751565000,109595.5,109596.5,109521,109534.5,6176
1751564700,109513.5,109598,109512.5,109596.5,14022
1751564400,109511,109529,109501,109512.5,9581
1751564100,109511,109511,109444,109510,13229
1751563800,109414,109511,109413,109511,9521
1751563500,109387,109444,109387,109414,8842
1751563200,109589,109604.5,109376,109387,19765
1751562900,109535.5,109625.5,109471.5,109590.5,34424
1751562600,109425.5,109532.5,109373,109532.5,15331
1751562300,109388,109432.5,109374.5,109424.5,16207
1751562000,109251,109434,109230.5,109398,29895
1751561700,109250,109444.5,109241.5,109247,23721
1751561400,109635,109649,109134.5,109250,61597
1751561100,109333,109651,109323.5,109624,72812
1751560800,109279,109367,109266.5,109334,29380
1751560500,109218.5,109286,109125,109279,15174
1751560200,109133,109228.5,109110.5,109218.5,13590
1751559900,109123,109201.5,109053.5,109141.5,17211
1751559600,109114.5,109151,109053.5,109132.5,15615
1751559300,109295.5,109295.5,109066.5,109118.5,26929
1751559000,109077,109331,109060.5,109296.5,45814
1751558700,109044.5,109105,108978.5,109076,49549
1751558400,109101,109231.5,109040.5,109044.5,35231
1751558100,109206.5,109207.5,109053,109101,29723
1751557800,109261,109262,109136,109207.5,17337
1751557500,109249,109276.5,109130.5,109261,27485
1751557200,109328,109407,109240.5,109248,22110
1751556900,109328.5,109414,109059.5,109329.5,98187
1751556600,109520,109591,109338,109338,25655
1751556300,109500,109628.5,109499,109520,26853
1751556000,109430,109550,109254.5,109500,46476
1751555700,109427.5,109491,109360,109431,21666
1751555400,109378,109486.5,109333,109427.5,25946
1751555100,109422.5,109491,109290.5,109389.5,67246
1751554800,109680,109799,109409.5,109423.5,57182
1751554500,109528,109699,109517,109681,23156
1751554200,109714,109737.5,109520.5,109528,51891
1751553900,109823,109834,109672,109712,21137
1751553600,109808,109891.5,109765,109824,16246
1751553300,109797.5,109909.5,109768.5,109797,39137
1751553000,109860,109888,109564.5,109798.5,92198
1751552700,110181.5,110181.5,109797,109861,61803
1751552400,110211.5,110319.5,110151,110182.5,41366
1751552100,109914,110220.5,109900,110208.5,34023
1751551800,110081.5,110170,109856.5,109911,55307
1751551500,110247.5,110446.5,109936.5,110081.5,87244
1751551200,110231,110462.5,110187.5,110247.5,49506
1751550900,110287.5,110497,110170,110232,72757
1751550600,110286,110426.5,110094,110287.5,94529
1751550300,110046,110361,109849.5,110284.5,107986
1751550000,109860.5,110081.5,109702,110047,67310
1751549700,109754.5,110028.5,109664,109860.5,92669
1751549400,109267.5,109827,109267.5,109755.5,121024
1751549100,109253,109296,109222.5,109274,13597
1751548800,109220,109327,109210.5,109247.5,16174
1751548500,109290.5,109344.5,109176,109219,17825
1751548200,109228,109344.5,109210,109290.5,20897
1751547900,109195,109316.5,109123.5,109227,33634
1751547600,109122.5,109276,109082.5,109198.5,46829
1751547300,108980,109170,108978,109130,59223
1751547000,108725.5,109040.5,108716.5,108978,46981
1751546700,108920,108943.5,108724.5,108725.5,51905
1751546400,108920.5,109048.5,108766.5,108920,89116
1751546100,109252.5,109450,108867.5,108920.5,124704
1751545800,109592,109904.5,109236,109253,145092
1751545500,109523.5,109592,109523.5,109592,6275
1751545200,109572.5,109578.5,109523,109523.5,4676
1751544900,109530,109597,109520,109573.5,5987
1751544600,109586.5,109586.5,109470.5,109535.5,13780
1751544300,109510.5,109606,109485,109586.5,23780
1751544000,109562.5,109581,109446,109510.5,34560
1751543700,109623,109623.5,109552.5,109561.5,12750
1751543400,109610,109666,109610,109623,7721
1751543100,109628.5,109628.5,109577,109610.5,7582
1751542800,109620,109691.5,109610.5,109628.5,12230
1751542500,109581,109658.5,109581,109620,18530
1751542200,109597.5,109611,109549,109581,34146
1751541900,109644.5,109645.5,109598.5,109598.5,8858
1751541600,109676,109700,109627,109644.5,14063
1751541300,109617.5,109676,109596,109676,19911
1751541000,109607.5,109676,109602,109618.5,22201
1751540700,109794,109800,109607.5,109607.5,21443
1751540400,109806,109811,109737,109795,12955
1751540100,109826,109835.5,109783.5,109806,13834
1751539800,109651.5,109843.5,109650.5,109820,18535
1751539500,109745.5,109747,109640,109650.5,12299
1751539200,109718.5,109792,109718.5,109746.5,10049
1751538900,109703,109749.5,109657,109719.5,10422
1751538600,109708,109720,109662,109703,10449
1751538300,109688,109735.5,109651.5,109708,10382
1751538000,109641,109769,109576.5,109689,43028
1751537700,109912.5,109912.5,109638.5,109641,44358
1751537400,109792,109962,109791,109912.5,27258
1751537100,109804.5,109899.5,109766.5,109791,40867
1751536800,109905,109977,109775.5,109804.5,37264
1751536500,109921.5,109956.5,109863,109904,19278
1751536200,109931.5,109982,109882.5,109920.5,23182
1751535900,110228,110237.5,109854,109930.5,74026
1751535600,109904.5,110256,109864.5,110228,118053
1751535300,109875,109933.5,109773,109905.5,35171
1751535000,109951.5,109961,109879,109879,24264
1751534700,109901,109976.5,109840.5,109950.5,37837
1751534400,109810,109969,109705,109900,79055
1751534100,109596,109832,109583.5,109810,76654
1751533800,109496.5,109639.5,109489,109597,43321
1751533500,109370.5,109498,109369.5,109495.5,19009
1751533200,109335.5,109370.5,109335.5,109370.5,7080
1751532900,109387.5,109397.5,109333,109335.5,12433
1751532600,109402.5,109402.5,109366.5,109387.5,4991
1751532300,109483.5,109486.5,109365.5,109401.5,15090
1751532000,109467.5,109508.5,109415.5,109487,10475
1751531700,109488.5,109499,109442,109470.5,4585
1751531400,109510,109540,109437,109488.5,14859
1751531100,109472.5,109511,109456,109509,15864
1751530800,109420,109473.5,109419.5,109473.5,9977
1751530500,109363,109446,109352,109419.5,10568
1751530200,109374,109381,109363,109363,3380
1751529900,109349,109474,109335.5,109375,25184
1751529600,109245,109349,109245,109349,5093
1751529300,109272,109272,109242.5,109245,5443
1751529000,109257.5,109301.5,109257.5,109271,3081
1751528700,109265,109287.5,109243,109257.5,7832
1751528400,109381,109381,109260.5,109266,10146
1751528100,109278.5,109395,109266.5,109382.5,21792
1751527800,109200,109279.5,109186,109279.5,6779
1751527500,109139.5,109235.5,109139.5,109197.5,14923
1751527200,109124.5,109197,109105,109140.5,10666
1751526900,109173.5,109174.5,109111,109123.5,29007
1751526600,109264,109267,109166,109173.5,17956
1751526300,109315.5,109316.5,109240,109264,13387
1751526000,109430,109430,109283,109315.5,17514
1751525700,109495.5,109495.5,109410.5,109430,6230
1751525400,109475.5,109527.5,109456.5,109495.5,13173
1751525100,109406,109510,109384,109475.5,17329
1751524800,109333.5,109411,109333,109406,4816
1751524500,109382.5,109382.5,109295,109332.5,9492
1751524200,109421.5,109421.5,109369.5,109383.5,6146
1751523900,109365,109423.5,109330,109420.5,12321
1751523600,109263,109411.5,109263,109366,16134
1751523300,109225.5,109267,109225.5,109260.5,7174
1751523000,109266,109267,109210.5,109225,9057
1751522700,109273,109389,109252.5,109262.5,24184
1751522400,109301.5,109311,109217,109258.5,16855
1751522100,109326,109327.5,109281,109300.5,14905
1751521800,109302,109327,109254.5,109327,12571
1751521500,109209,109323,109157.5,109301,21541
1751521200,109230,109295.5,109187.5,109210,20418
1751520900,109202,109230,109169,109230,19176
1751520600,109073,109236.5,109071,109202,24507
1751520300,109061.5,109096,109037.5,109075,6017
1751520000,109070,109076,109038,109061.5,7559
1751519700,109047,109169.5,109047,109070.5,30715
1751519400,109095.5,109106,109029.5,109047,23122
1751519100,108815,109163.5,108806.5,109092.5,43695
1751518800,108750,108820.5,108750,108814,8266
1751518500,108735.5,108776,108734,108747.5,7696
1751518200,108814.5,108849,108735,108735,19852
1751517900,108849,108876,108814.5,108815.5,13260
1751517600,108897.5,108917.5,108845,108849,7274
1751517300,108899,108931,108874.5,108896.5,8457
1751517000,108907.5,108948.5,108873.5,108899,11376
1751516700,108902,108959,108893,108907.5,22134
1751516400,108885,108922.5,108856.5,108902,25796
1751516100,108776,108886.5,108775,108886,31032
1751515800,108725.5,108782,108721.5,108776,15100
1751515500,108543,108737,108543,108727,11244
1751515200,108605,108635.5,108519.5,108544,14887
1751514900,108659,108660,108585.5,108605,6342
1751514600,108660.5,108675.5,108620.5,108660,7669
1751514300,108754.5,108755.5,108660,108660,5013
1751514000,108710.5,108778,108710.5,108754.5,5447
1751513700,108731.5,108732.5,108676.5,108716.5,4140
1751513400,108697,108789,108677.5,108731.5,15824
1751513100,108731.5,108762.5,108688.5,108697,10700
1751512800,108623,108731.5,108583,108731.5,10627
1751512500,108633.5,108640,108597.5,108624,15993
1751512200,108691,108691,108619.5,108633.5,12728
1751511900,108675,108731.5,108673.5,108691,7858
1751511600,108687,108691.5,108668.5,108674.5,6681
1751511300,108591,108718,108590,108688,12519
1751511000,108580,108654.5,108567,108590,15200
1751510700,108526.5,108629.5,108488.5,108581.5,22523
1751510400,108550.5,108579,108523,108526.5,10877
1751510100,108557,108608.5,108538.5,108550.5,20818
1751509800,108574.5,108615,108517,108556,18125
1751509500,108631.5,108691.5,108538,108573.5,19428
1751509200,108695.5,108752,108569.5,108631.5,31770
1751508900,108794,108794,108692,108694.5,11543
1751508600,108785.5,108797,108760,108797,8782
1751508300,108800,108830.5,108771,108785.5,11900
1751508000,108945.5,108946.5,108768.5,108800,18149
1751507700,108973.5,109011,108945.5,108945.5,3352
1751507400,108965.5,109023,108965.5,108990,2131
1751507100,108959,109016,108945,108965.5,3250
1751506800,108979.5,109015.5,108940,108960,2808
1751506500,108963,109016,108950,108980.5,4445
1751506200,109029,109084.5,108962,108962,8859
1751505900,109014.5,109085.5,108988.5,109029,5641
1751505600,108929.5,109075.5,108910.5,109015.5,6011
1751505300,108900,108989.5,108896.5,108928.5,3320
1751505000,108889,108945.5,108878.5,108901,2786
1751504700,108858,108936,108831.5,108890,6266
1751504400,108896,108896,108770.5,108858,6685
1751504100,108912,108945,108860.5,108896,3401
1751503800,108998,109010,108910.5,108913,5932
1751503500,109086.5,109086.5,108943,108998,7748
1751503200,108804,109082,108804,109082,17618
1751502900,108740.5,108846,108739.5,108804,2591
1751502600,108845.5,108845.5,108730.5,108740.5,3468
1751502300,108773,108846,108713,108845.5,5249
1751502000,108773,108847,108682,108773,13110
1751501700,108852.5,108915,108790,108791.5,5423
1751501400,108955.5,108955.5,108826,108876,3487
1751501100,108932.5,108960.5,108869.5,108955.5,4025
1751500800,108811,108961,108806,108932.5,8289
