timestamp,open,high,low,close,volume
1748908500,105826,105853.5,105785.5,105825.5,6015
1748908200,105867,105881,105796,105821.5,5244
1748907900,105867.5,105889,105793.5,105861.5,5720
1748907600,105805,105905,105745,105876.5,16096
1748907300,105754.5,105801.5,105750,105801,4126
1748907000,105803,105823,105681,105754.5,6848
1748906700,105875,105883.5,105744,105822,9214
1748906400,105735.5,105882,105735.5,105874,28005
1748906100,105720,105745.5,105664.5,105731.5,12188
1748905800,105710.5,105747,105672.5,105722.5,5808
1748905500,105723,105761,105527,105719,15463
1748905200,105680.5,105756,105592,105732,13569
1748904900,105672,105672,105610.5,105659,5012
1748904600,105650,105682.5,105615,105671,14215
1748904300,105485,105650,105484,105638.5,6410
1748904000,105542,105542,105447,105484,6692
1748903700,105638,105699.5,105494,105542,10347
1748903400,105746,105746,105612,105645,8955
1748903100,105551,105777.5,105542.5,105729.5,39494
1748902800,105369.5,105556,105292.5,105529.5,24419
1748902500,105162.5,105393.5,105150,105369.5,26834
1748902200,105058.5,105193,105007,105187.5,7983
1748901900,105125,105181,105002.5,105059.5,10298
1748901600,104896,105200,104889,105123,22412
1748901300,104815.5,104897,104807,104897,4542
1748901000,104754,104815.5,104754,104814.5,3641
1748900700,104647.5,104770,104646.5,104731,5071
1748900400,104755,104755,104628.5,104650,3515
1748900100,104565,104755,104533.5,104755,16327
1748899800,104756,104756,104570.5,104571.5,10486
1748899500,104768,104768,104731.5,104756,2701
1748899200,104830,104831,104697.5,104768.5,12156
1748898900,104937.5,104958.5,104830,104831,12089
1748898600,104982,104983,104900.5,104945.5,5146
1748898300,104944,105065,104938.5,104982,26782
1748898000,104840,104955.5,104837,104944,12944
1748897700,104684,104867.5,104684,104839,9208
1748897400,104756.5,104769.5,104613.5,104673.5,8148
1748897100,104759,104778.5,104696,104750.5,5945
1748896800,104715,104784,104715,104771.5,5277
1748896500,104681.5,104716,104660,104709.5,5606
1748896200,104790,104830,104673.5,104682.5,12356
1748895900,104756.5,104791.5,104722.5,104784,12468
1748895600,104769,104799,104710,104750,14949
1748895300,104867,104965.5,104740,104767.5,28726
1748895000,104690,104905.5,104638.5,104867,66889
1748894700,104486,104701,104429,104694,26816
1748894400,104377,104486,104377,104486,12583
1748894100,104365,104414.5,104350,104371,10410
1748893800,104236,104352.5,104236,104348,13204
1748893500,104085,104218,104004,104214,18515
1748893200,104210,104211,104001.5,104085,38444
1748892900,104191.5,104253,104189,104210,7136
1748892600,104345,104348.5,104190,104190.5,13423
1748892300,104405.5,104427,104326,104346,6707
1748892000,104281.5,104432.5,104281.5,104406.5,8961
1748891700,104208,104292,104202,104273.5,7462
1748891400,104378.5,104379.5,104202.5,104209,14400
1748891100,104444,104470.5,104310,104378.5,20710
1748890800,104319.5,104471.5,104307.5,104444,32399
1748890500,104249.5,104319.5,104194.5,104318.5,9220
1748890200,104181.5,104251,104170,104248.5,9593
1748889900,104345,104366,104155.5,104182,28696
1748889600,104276,104363.5,104264.5,104346,15892
1748889300,104372.5,104372.5,104260,104278,34869
1748889000,104567.5,104591.5,104331.5,104372.5,44061
1748888700,104570,104700.5,104560,104567.5,52208
1748888400,104378,104578.5,104363.5,104570,47173
1748888100,104352,104407,104314,104379,10652
1748887800,104383.5,104400,104287,104360,15278
1748887500,104387.5,104438.5,104338,104378,19851
1748887200,104356.5,104408,104323.5,104386.5,20260
1748886900,104263,104400,104259,104356.5,17142
1748886600,104259.5,104290.5,104210,104264,11094
1748886300,104159.5,104275,104119,104275,13414
1748886000,104256,104256,104114,104152,18129
1748885700,104298,104306.5,104201.5,104257,13698
1748885400,104370.5,104438,104294.5,104299,16861
1748885100,104382,104461.5,104311.5,104369.5,27288
1748884800,104341,104403.5,104304.5,104389,29392
1748884500,104098,104348.5,104053,104341,29777
1748884200,104244,104310.5,104039.5,104077.5,29890
1748883900,104210,104314.5,104200.5,104243,13758
1748883600,104245.5,104337.5,104196.5,104210,20314
1748883300,104249.5,104330.5,104201.5,104245.5,28701
1748883000,104039,104260.5,104004,104250,28339
1748882700,104071,104205.5,104026.5,104038,15934
1748882400,104166,104187,104061.5,104071,15787
1748882100,104100,104181.5,104074.5,104165.5,18810
1748881800,104060.5,104110.5,103992.5,104103.5,24481
1748881500,104130,104158.5,103995,104061.5,44479
1748881200,104239.5,104262.5,104109,104130,25040
1748880900,104215,104304.5,104200,104238.5,10300
1748880600,104302,104321,104182.5,104204.5,16310
1748880300,104360.5,104408.5,104246,104311.5,14702
1748880000,104407.5,104417.5,104242.5,104357.5,23708
1748879700,104367,104407.5,104319,104407.5,5064
1748879400,104226.5,104495.5,104225.5,104366,29218
1748879100,104330.5,104395.5,104225.5,104225.5,17299
1748878800,104229.5,104402.5,104217.5,104353,17334
1748878500,104206,104298,104180,104230.5,18079
1748878200,104294.5,104345,104209.5,104210,19471
1748877900,104415.5,104544.5,104288.5,104288.5,38933
1748877600,104328.5,104421,104222,104416.5,33885
1748877300,104190,104332,104093,104321,49475
1748877000,103926.5,104253,103904.5,104189,47824
1748876700,103964.5,103988,103864,103927,39957
1748876400,104131.5,104189,103930,103964.5,33997
1748876100,104005,104171,104004,104139.5,42239
1748875800,104055,104084,103928.5,104005,47532
1748875500,104339.5,104378.5,104002,104055,65716
1748875200,104432.5,104460.5,104299,104340.5,44474
1748874900,104594.5,104646.5,104431,104432.5,68701
1748874600,104423.5,104610.5,104355,104599,62581
1748874300,104250.5,104510.5,104250.5,104423.5,61447
1748874000,104133.5,104336,104049,104268.5,55426
1748873700,104078,104187,103915.5,104143,42904
1748873400,104047.5,104105.5,103869.5,104073,27587
1748873100,103966,104096.5,103810,104047.5,48106
1748872800,103751,104083,103627,103965,89961
1748872500,103746.5,103891,103651.5,103775,50166
