symbol,strike_price,expiry,option_type,volume,timestamp,open,high,low,close,volume_candle
C-BTC-116800-110725,116800,110725,call,0.0,1752209400,423,423,423,423,228
C-BTC-116800-110725,116800,110725,call,0.0,1752209100,319,430,319,430,48
C-BTC-116800-110725,116800,110725,call,0.0,1752208800,280,324,280,324,13
C-BTC-116800-110725,116800,110725,call,0.0,1752208500,303,307,270,270,276
C-BTC-116800-110725,116800,110725,call,0.0,1752208200,289,289,276,276,7
C-BTC-116800-110725,116800,110725,call,0.0,1752207900,285,319,285,305,89
C-BTC-116800-110725,116800,110725,call,0.0,1752207600,292,292,265,265,12
C-BTC-116800-110725,116800,110725,call,0.0,1752207300,309,314,293,294,213
C-BTC-116800-110725,116800,110725,call,0.0,1752207000,312,312,302,308,251
C-BTC-116800-110725,116800,110725,call,0.0,1752206700,324,325,324,325,3
C-BTC-116800-110725,116800,110725,call,0.0,1752206400,406,417,373,381,630
C-BTC-116800-110725,116800,110725,call,0.0,1752206100,435,489,427,427,562
C-BTC-116800-110725,116800,110725,call,0.0,1752205800,400,403,371,389,169
C-BTC-116800-110725,116800,110725,call,0.0,1752205500,332,383,332,372,111
C-BTC-116800-110725,116800,110725,call,0.0,1752205200,299,299,299,299,1
C-BTC-116800-110725,116800,110725,call,0.0,1752204900,304,304,293,293,215
C-BTC-116800-110725,116800,110725,call,0.0,1752204600,305,305,305,305,1
C-BTC-116800-110725,116800,110725,call,0.0,1752204300,298,300,272,300,629
C-BTC-116800-110725,116800,110725,call,0.0,1752204000,306,321,286,286,102
C-BTC-116800-110725,116800,110725,call,0.0,1752203700,284.5,284.5,284.5,284.5,0
C-BTC-116800-110725,116800,110725,call,0.0,1752203400,284.5,284.5,284.5,284.5,14
C-BTC-116800-110725,116800,110725,call,0.0,1752203100,346.5,347,291,347,65
C-BTC-116800-110725,116800,110725,call,0.0,1752202800,363,378,327,330,119
C-BTC-116800-110725,116800,110725,call,0.0,1752202500,388,391,368,391,125
C-BTC-116800-110725,116800,110725,call,0.0,1752202200,378,446,362,446,121
C-BTC-116800-110725,116800,110725,call,0.0,1752201900,260.9,334,260.9,334,1603
C-BTC-116800-110725,116800,110725,call,0.0,1752201600,266,309,266,309,1199
C-BTC-116800-110725,116800,110725,call,0.0,1752201300,236,256,236,256,76
C-BTC-116800-110725,116800,110725,call,0.0,1752201000,184,184,184,184,100
C-BTC-116800-110725,116800,110725,call,0.0,1752200700,202,202,202,202,0
C-BTC-116800-110725,116800,110725,call,0.0,1752200400,202,202,202,202,1
C-BTC-116800-110725,116800,110725,call,0.0,1752200100,120,159.5,120,159.5,262
C-BTC-116800-110725,116800,110725,call,0.0,1752199800,96.5,115.5,92,115.5,1080
C-BTC-116800-110725,116800,110725,call,0.0,1752199500,120,120,103,103,1112
C-BTC-116800-110725,116800,110725,call,0.0,1752199200,160.5,160.5,160.5,160.5,0
C-BTC-116800-110725,116800,110725,call,0.0,1752198900,160.5,160.5,160.5,160.5,0
C-BTC-116800-110725,116800,110725,call,0.0,1752198600,160.5,160.5,160.5,160.5,0
C-BTC-116800-110725,116800,110725,call,0.0,1752198300,160.5,160.5,160.5,160.5,0
C-BTC-116800-110725,116800,110725,call,0.0,1752198000,160.5,160.5,160.5,160.5,50
C-BTC-116800-110725,116800,110725,call,0.0,1752197700,148,148,148,148,0
C-BTC-116800-110725,116800,110725,call,0.0,1752197400,148,148,148,148,0
C-BTC-116800-110725,116800,110725,call,0.0,1752197100,148,148,148,148,0
C-BTC-116800-110725,116800,110725,call,0.0,1752196800,150,162.5,145,148,318
C-BTC-116800-110725,116800,110725,call,0.0,1752196500,118,140.5,118,140.5,350
C-BTC-116800-110725,116800,110725,call,0.0,1752196200,101,115.6,99.5,115.6,253
C-BTC-116800-110725,116800,110725,call,0.0,1752195900,108,108,108,108,0
C-BTC-116800-110725,116800,110725,call,0.0,1752195600,108,108,108,108,250
C-BTC-116800-110725,116800,110725,call,0.0,1752195300,115,115,115,115,1500
C-BTC-116800-110725,116800,110725,call,0.0,1752195000,108,108,108,108,10
C-BTC-116800-110725,116800,110725,call,0.0,1752194700,121,121,121,121,10
C-BTC-116800-110725,116800,110725,call,0.0,1752194400,166.8,166.8,166.8,166.8,0
C-BTC-116800-110725,116800,110725,call,0.0,1752194100,140,166.8,140,166.8,186
C-BTC-116800-110725,116800,110725,call,0.0,1752193800,100.5,100.5,100.5,100.5,0
C-BTC-116800-110725,116800,110725,call,0.0,1752193500,100.5,100.5,100.5,100.5,0
C-BTC-116800-110725,116800,110725,call,0.0,1752193200,108,108,100.5,100.5,15
C-BTC-116800-110725,116800,110725,call,0.0,1752192900,203,203,161.5,161.5,178
C-BTC-116800-110725,116800,110725,call,0.0,1752192600,236,236,236,236,0
C-BTC-116800-110725,116800,110725,call,0.0,1752192300,252,252,231,236,48
