symbol,strike_price,expiry,option_type,volume,timestamp,open,high,low,close,volume_candle
P-BTC-110500-110725,110500,110725,put,0.0,1752209400,0.2,0.8,0.2,0.8,2
P-BTC-110500-110725,110500,110725,put,0.0,1752209100,0.8,0.8,0.8,0.8,1
P-BTC-110500-110725,110500,110725,put,0.0,1752208800,0.5,0.8,0.5,0.8,12
P-BTC-110500-110725,110500,110725,put,0.0,1752208500,1,1,1,1,1
P-BTC-110500-110725,110500,110725,put,0.0,1752208200,1,1,1,1,0
P-BTC-110500-110725,110500,110725,put,0.0,1752207900,1,1,1,1,0
P-BTC-110500-110725,110500,110725,put,0.0,1752207600,1,1,1,1,0
P-BTC-110500-110725,110500,110725,put,0.0,1752207300,1,1,1,1,0
P-BTC-110500-110725,110500,110725,put,0.0,1752207000,0.5,1,0.5,1,4
P-BTC-110500-110725,110500,110725,put,0.0,1752206700,1,1,1,1,0
P-BTC-110500-110725,110500,110725,put,0.0,1752206400,1,1,1,1,0
P-BTC-110500-110725,110500,110725,put,0.0,1752206100,1,1,1,1,0
P-BTC-110500-110725,110500,110725,put,0.0,1752205800,1,1,1,1,0
P-BTC-110500-110725,110500,110725,put,0.0,1752205500,1,1,1,1,0
P-BTC-110500-110725,110500,110725,put,0.0,1752205200,1,1,1,1,0
P-BTC-110500-110725,110500,110725,put,0.0,1752204900,1,1,1,1,1359
P-BTC-110500-110725,110500,110725,put,0.0,1752204600,1,1,1,1,21
P-BTC-110500-110725,110500,110725,put,0.0,1752204300,2,2,2,2,1
P-BTC-110500-110725,110500,110725,put,0.0,1752204000,1,1,1,1,0
P-BTC-110500-110725,110500,110725,put,0.0,1752203700,1,1,1,1,0
P-BTC-110500-110725,110500,110725,put,0.0,1752203400,1,1,1,1,0
P-BTC-110500-110725,110500,110725,put,0.0,1752203100,1,1,1,1,0
P-BTC-110500-110725,110500,110725,put,0.0,1752202800,1,1,1,1,0
P-BTC-110500-110725,110500,110725,put,0.0,1752202500,1,1,1,1,0
P-BTC-110500-110725,110500,110725,put,0.0,1752202200,1,1,1,1,0
P-BTC-110500-110725,110500,110725,put,0.0,1752201900,1,1,1,1,0
P-BTC-110500-110725,110500,110725,put,0.0,1752201600,1,1,1,1,0
P-BTC-110500-110725,110500,110725,put,0.0,1752201300,1,1,1,1,0
P-BTC-110500-110725,110500,110725,put,0.0,1752201000,1,1,1,1,4
P-BTC-110500-110725,110500,110725,put,0.0,1752200700,2,2,2,2,10
P-BTC-110500-110725,110500,110725,put,0.0,1752200400,3,3,3,3,0
P-BTC-110500-110725,110500,110725,put,0.0,1752200100,3,3,3,3,0
P-BTC-110500-110725,110500,110725,put,0.0,1752199800,3,3,3,3,0
P-BTC-110500-110725,110500,110725,put,0.0,1752199500,3,3,3,3,1
P-BTC-110500-110725,110500,110725,put,0.0,1752199200,1.5,1.5,0.4,0.4,200
P-BTC-110500-110725,110500,110725,put,0.0,1752198900,5,5,5,5,0
P-BTC-110500-110725,110500,110725,put,0.0,1752198600,5,5,5,5,0
P-BTC-110500-110725,110500,110725,put,0.0,1752198300,5,5,5,5,0
P-BTC-110500-110725,110500,110725,put,0.0,1752198000,5,5,5,5,0
P-BTC-110500-110725,110500,110725,put,0.0,1752197700,5,5,5,5,0
P-BTC-110500-110725,110500,110725,put,0.0,1752197400,1.5,5,1.5,5,4
P-BTC-110500-110725,110500,110725,put,0.0,1752197100,5,5,5,5,5
P-BTC-110500-110725,110500,110725,put,0.0,1752196800,5,5,5,5,0
P-BTC-110500-110725,110500,110725,put,0.0,1752196500,5,5,5,5,187
P-BTC-110500-110725,110500,110725,put,0.0,1752196200,5,5,5,5,0
P-BTC-110500-110725,110500,110725,put,0.0,1752195900,5,5,5,5,1
P-BTC-110500-110725,110500,110725,put,0.0,1752195600,7,7,7,7,5
P-BTC-110500-110725,110500,110725,put,0.0,1752195300,8,8,8,8,0
P-BTC-110500-110725,110500,110725,put,0.0,1752195000,8,8,8,8,0
P-BTC-110500-110725,110500,110725,put,0.0,1752194700,8,8,8,8,0
P-BTC-110500-110725,110500,110725,put,0.0,1752194400,8,8,8,8,3
P-BTC-110500-110725,110500,110725,put,0.0,1752194100,10,10,10,10,0
P-BTC-110500-110725,110500,110725,put,0.0,1752193800,10,10,10,10,1
P-BTC-110500-110725,110500,110725,put,0.0,1752193500,3.5,3.5,3.5,3.5,0
P-BTC-110500-110725,110500,110725,put,0.0,1752193200,3.5,3.5,3.5,3.5,0
P-BTC-110500-110725,110500,110725,put,0.0,1752192900,3.5,3.5,3.5,3.5,30
P-BTC-110500-110725,110500,110725,put,0.0,1752192600,7,7,3.6,3.6,1838
