symbol,strike_price,expiry,option_type,volume,timestamp,open,high,low,close,volume_candle
P-BTC-112600-110725,112600,110725,put,0.0,1752209400,1.1,4.8,1.1,4.8,2
P-BTC-112600-110725,112600,110725,put,0.0,1752209100,5,5,5,5,1
P-BTC-112600-110725,112600,110725,put,0.0,1752208800,5.8,5.8,1.1,5.8,3
P-BTC-112600-110725,112600,110725,put,0.0,1752208500,2,2,2,2,0
P-BTC-112600-110725,112600,110725,put,0.0,1752208200,2,2,2,2,0
P-BTC-112600-110725,112600,110725,put,0.0,1752207900,2,2,2,2,0
P-BTC-112600-110725,112600,110725,put,0.0,1752207600,2,2,2,2,248
P-BTC-112600-110725,112600,110725,put,0.0,1752207300,2,2,2,2,0
P-BTC-112600-110725,112600,110725,put,0.0,1752207000,2,2,2,2,0
P-BTC-112600-110725,112600,110725,put,0.0,1752206700,2,2,2,2,0
P-BTC-112600-110725,112600,110725,put,0.0,1752206400,2,2,2,2,0
P-BTC-112600-110725,112600,110725,put,0.0,1752206100,2,2,2,2,0
P-BTC-112600-110725,112600,110725,put,0.0,1752205800,2,2,2,2,0
P-BTC-112600-110725,112600,110725,put,0.0,1752205500,2,2,2,2,0
P-BTC-112600-110725,112600,110725,put,0.0,1752205200,2,2,2,2,241
P-BTC-112600-110725,112600,110725,put,0.0,1752204900,6,6,6,6,100
P-BTC-112600-110725,112600,110725,put,0.0,1752204600,3,3,3,3,0
P-BTC-112600-110725,112600,110725,put,0.0,1752204300,3,3,3,3,0
P-BTC-112600-110725,112600,110725,put,0.0,1752204000,3,3,3,3,0
P-BTC-112600-110725,112600,110725,put,0.0,1752203700,3,3,3,3,100
P-BTC-112600-110725,112600,110725,put,0.0,1752203400,3,3,3,3,30
P-BTC-112600-110725,112600,110725,put,0.0,1752203100,3,3,3,3,0
P-BTC-112600-110725,112600,110725,put,0.0,1752202800,3,3,3,3,150
P-BTC-112600-110725,112600,110725,put,0.0,1752202500,8,8,8,8,1500
P-BTC-112600-110725,112600,110725,put,0.0,1752202200,2,2,2,2,0
P-BTC-112600-110725,112600,110725,put,0.0,1752201900,2,2,2,2,0
P-BTC-112600-110725,112600,110725,put,0.0,1752201600,2,2,2,2,510
P-BTC-112600-110725,112600,110725,put,0.0,1752201300,8,8,2,2,651
P-BTC-112600-110725,112600,110725,put,0.0,1752201000,11,11,11,11,0
P-BTC-112600-110725,112600,110725,put,0.0,1752200700,11,11,11,11,200
P-BTC-112600-110725,112600,110725,put,0.0,1752200400,5,5,5,5,0
P-BTC-112600-110725,112600,110725,put,0.0,1752200100,5,5,5,5,316
P-BTC-112600-110725,112600,110725,put,0.0,1752199800,15,15,15,15,0
P-BTC-112600-110725,112600,110725,put,0.0,1752199500,15,15,15,15,0
P-BTC-112600-110725,112600,110725,put,0.0,1752199200,15,15,15,15,0
P-BTC-112600-110725,112600,110725,put,0.0,1752198900,15,15,15,15,0
P-BTC-112600-110725,112600,110725,put,0.0,1752198600,15,15,15,15,300
P-BTC-112600-110725,112600,110725,put,0.0,1752198300,8,8,8,8,28
P-BTC-112600-110725,112600,110725,put,0.0,1752198000,13,13,13,13,0
P-BTC-112600-110725,112600,110725,put,0.0,1752197700,12,13,12,13,30
P-BTC-112600-110725,112600,110725,put,0.0,1752197400,12,12,12,12,500
P-BTC-112600-110725,112600,110725,put,0.0,1752197100,23,23,23,23,0
P-BTC-112600-110725,112600,110725,put,0.0,1752196800,17,23,17,23,4005
P-BTC-112600-110725,112600,110725,put,0.0,1752196500,28,29,28,29,550
P-BTC-112600-110725,112600,110725,put,0.0,1752196200,34,34,34,34,0
P-BTC-112600-110725,112600,110725,put,0.0,1752195900,34,34,34,34,0
P-BTC-112600-110725,112600,110725,put,0.0,1752195600,34,34,34,34,0
P-BTC-112600-110725,112600,110725,put,0.0,1752195300,44,44,30,34,5
P-BTC-112600-110725,112600,110725,put,0.0,1752195000,40,40,40,40,0
P-BTC-112600-110725,112600,110725,put,0.0,1752194700,54.5,55,40,40,2733
P-BTC-112600-110725,112600,110725,put,0.0,1752194400,48,48,48,48,0
P-BTC-112600-110725,112600,110725,put,0.0,1752194100,48,48,48,48,2
P-BTC-112600-110725,112600,110725,put,0.0,1752193800,72,72,72,72,0
P-BTC-112600-110725,112600,110725,put,0.0,1752193500,73,73,72,72,4000
P-BTC-112600-110725,112600,110725,put,0.0,1752193200,59,59,59,59,11
P-BTC-112600-110725,112600,110725,put,0.0,1752192900,43,43,43,43,1000
P-BTC-112600-110725,112600,110725,put,0.0,1752192600,38,38,38,38,3
P-BTC-112600-110725,112600,110725,put,0.0,1752192300,36,48,36,42.3,875
P-BTC-112600-110725,112600,110725,put,0.0,1752192000,38,38,38,38,1
