timestamp,open,high,low,close,volume
1752209400,116790.5,116835,116768,116821,2255
1752209100,116611,116856,116585,116790.5,25829
1752208800,116474,116631,116474,116612,10565
1752208500,116463.5,116562,116463.5,116475,6564
1752208200,116525.5,116552,116445,116463.5,8789
1752207900,116556,116576,116502.5,116525.5,7933
1752207600,116582,116582,116485,116556,12193
1752207300,116594.5,116631,116528,116588,8435
1752207000,116598,116611.5,116539,116593.5,12056
1752206700,116706,116707,116571,116598,14067
1752206400,116850.5,116851.5,116682.5,116707,21356
1752206100,116727,116929.5,116727,116850.5,42719
1752205800,116710.5,116800.5,116633,116728,24669
1752205500,116550.5,116708.5,116550.5,116708.5,21768
1752205200,116438.5,116550.5,116391.5,116550.5,9729
1752204900,116477,116512.5,116381.5,116439.5,8741
1752204600,116479,116501,116417,116477,7539
1752204300,116493,116522.5,116417.5,116480,10037
1752204000,116486,116562,116437.5,116492,14453
1752203700,116441.5,116491,116333.5,116486,20347
1752203400,116521.5,116521.5,116392.5,116441.5,13081
1752203100,116528.5,116582,116427.5,116539.5,21527
1752202800,116620,116621.5,116511.5,116529.5,25805
1752202500,116721.5,116721.5,116581.5,116627,19883
1752202200,116553.5,116760,116506,116721.5,30673
1752201900,116467.5,116556.5,116422.5,116552.5,16612
1752201600,116440.5,116549,116411.5,116477,19840
1752201300,116334,116512,116290.5,116440.5,22278
1752201000,116250.5,116334,116215.5,116334,11310
1752200700,116186.5,116262.5,116125,116259,12921
1752200400,116174,116281,116114.5,116187.5,25412
1752200100,115952,116183,115952,116171,40197
1752199800,115682,115952,115681.5,115951,15451
1752199500,115862.5,115969,115681.5,115683,28387
1752199200,115947,115947,115840,115861.5,5813
1752198900,115859.5,115972,115840,115947,6683
1752198600,116031.5,116043,115859.5,115859.5,15547
1752198300,115975,116051.5,115920,116032.5,10991
1752198000,115911.5,115977,115911,115973.5,9048
1752197700,115883.5,115937,115849.5,115912.5,6322
1752197400,115919.5,115947,115861.5,115883.5,10380
1752197100,115925,115951.5,115900,115919.5,10735
1752196800,115745.5,115927.5,115744.5,115925,16419
1752196500,115646,115751.5,115643,115744.5,15775
1752196200,115616.5,115640.5,115495.5,115623,6984
1752195900,115551.5,115638.5,115511.5,115632,4489
1752195600,115559.5,115618.5,115478.5,115551.5,7170
1752195300,115496.5,115712,115389.5,115556,19972
1752195000,115539,115580,115461.5,115496.5,5671
1752194700,115428.5,115653.5,115396,115537.5,10566
1752194400,115654,115654,115425.5,115430.5,9324
1752194100,115540,115707.5,115521.5,115666,13249
1752193800,115471,115600,115287.5,115542.5,13843
1752193500,115300,115507.5,115207.5,115486.5,13245
1752193200,115467,115535.5,115271,115295.5,16529
1752192900,115861.5,115868,115396,115464,27588
1752192600,116060.5,116063,115850,115856,10099
1752192300,115974,116059.5,115919,116055.5,8159
1752192000,115990.5,116041.5,115950,115991.5,8871
