timestamp,open,high,low,close,volume
1752796500,119299,119335.5,119166.5,119189,6525
1752796200,119408,119408,119271.5,119318,5541
1752795900,119351,119482.5,119332.5,119423,5533
1752795600,119450,119458,119261.5,119371.5,9788
1752795300,119504,119553,119431.5,119437.5,3813
1752795000,119607.5,119678,119503,119503,3279
1752794700,119542.5,119620,119493,119620,8027
1752794400,119487,119609.5,119443.5,119562,7338
1752794100,119732.5,119895.5,119476,119483.5,11238
1752793800,119799.5,119868.5,119714.5,119750,2404
1752793500,119803,119890.5,119600,119788,7760
1752793200,119773,119848.5,119668.5,119798,7759
1752792900,119602.5,119789.5,119551.5,119752,6630
1752792600,120055,120055,119461,119622,36392
1752792300,120212,120349,120024,120063.5,7175
1752792000,120162,120284.5,120139,120199,4325
1752791700,120199,120212.5,120100,120162,1527
1752791400,120092.5,120263.5,120091.5,120197,5662
1752791100,120164,120270.5,120053,120089.5,13248
1752790800,120575.5,120575.5,120153,120159.5,14089
1752790500,120445,120718,120445,120570.5,11675
1752790200,120190.5,120462.5,120124.5,120445,9421
1752789900,120300,120300,120140,120206.5,4863
1752789600,120267.5,120429.5,120193,120309.5,7073
1752789300,120460.5,120531.5,120191,120267.5,10038
1752789000,120618,120618,120294,120460,9323
1752788700,120627,120764,120474,120618,13185
1752788400,120319.5,120628,120199.5,120628,13595
1752788100,120768.5,120768.5,120060,120319.5,28493
1752787800,120912.5,120942,120543,120795.5,13235
1752787500,120918.5,120918.5,120522,120913,29465
1752787200,120512.5,120964,120509.5,120905.5,44284
1752786900,120106.5,120512.5,120106.5,120511.5,63918
1752786600,119876,120140,119853.5,120107.5,25544
1752786300,119800,120012,119800,119895,36039
1752786000,119441,119807,119427,119800,27025
1752785700,119134.5,119441,119088,119440,6186
1752785400,119230,119230,119099.5,119168.5,12661
1752785100,119232.5,119322,119223,119230,6427
1752784800,119337.5,119402,119237.5,119237.5,17083
1752784500,119056.5,119337.5,119056.5,119337.5,12073
1752784200,119012,119208,119012,119056.5,10933
1752783900,118904.5,119129,118896.5,119022,22068
1752783600,118849.5,118905.5,118604.5,118905.5,15298
