timestamp,open,high,low,close,volume
1717372500,67804.5,67805.5,67781,67781,590
1717372200,67824.5,67824.5,67797,67806.5,144
1717371900,67850,67850,67833.5,67848.5,146
1717371600,67875,67875,67866.5,67866.5,60
1717371300,67877,67900,67872,67882.5,187
1717371000,67920,67920,67871,67893.5,227
1717370700,67901.5,67921,67897.5,67921,82
1717370400,67895.5,67901.5,67873.5,67900.5,489
1717370100,67913.5,67916.5,67901,67902,52
1717369800,67918.5,67918.5,67887.5,67912.5,48
1717369500,68003,68006.5,67918.5,67919.5,81
1717369200,67957,68006.5,67957,68004,598
1717368900,67907,67957.5,67900.5,67955,79
1717368600,67918,67918,67882,67903.5,143
1717368300,67922.5,67926.5,67883.5,67919,66
1717368000,67936,67954,67916,67922.5,207
1717367700,67995.5,67995.5,67931.5,67945.5,319
1717367400,67974,68011.5,67972,67995.5,641
1717367100,67928.5,68001,67928.5,67972.5,4313
1717366800,67882,67934.5,67882,67927.5,498
1717366500,67862.5,67881.5,67862.5,67875,39
1717366200,67878.5,67878.5,67843,67852,9
1717365900,67877,67879.5,67841,67879.5,31
1717365600,67831.5,67923.5,67831.5,67879,50
1717365300,67858,67858,67823.5,67826.5,162
1717365000,67829.5,67844,67789.5,67843,188
1717364700,67900.5,67900.5,67832,67832,323
1717364400,67798.5,67900.5,67786,67900.5,1724
1717364100,67818.5,67818.5,67787,67804.5,97
1717363800,67847.5,67854.5,67823.5,67823.5,22
1717363500,67877,67887.5,67785,67848.5,1024
1717363200,67869.5,67877,67869.5,67875.5,550
1717362900,67902.5,67902.5,67856,67870.5,751
1717362600,67880.5,67902,67880.5,67901,599
1717362300,67863.5,67935,67862.5,67881.5,1289
1717362000,67851.5,67861.5,67805.5,67860.5,1188
1717361700,67814.5,67852.5,67811,67852.5,655
1717361400,67789,67838.5,67789,67813.5,1597
1717361100,67784.5,67784.5,67759,67784.5,134
1717360800,67745.5,67784.5,67745.5,67784.5,329
1717360500,67762,67783,67755,67757,292
1717360200,67713,67764,67713,67760.5,592
1717359900,67688,67734,67688,67722,465
1717359600,67625.5,67686,67593,67686,1037
1717359300,67692,67692,67626.5,67626.5,790
1717359000,67731,67752.5,67689,67691,651
1717358700,67697.5,67723.5,67653,67714.5,934
1717358400,67754.5,67793,67683.5,67696.5,2285
1717358100,67787,67823.5,67754.5,67754.5,1513
1717357800,67773,67802,67760,67773,2246
1717357500,67738,67774,67713.5,67774,1667
1717357200,67726,67736.5,67708.5,67736.5,1025
1717356900,67694.5,67733.5,67672,67730.5,2194
1717356600,67606.5,67705.5,67570.5,67705.5,2455
1717356300,67530,67613,67489.5,67607.5,2538
1717356000,67489.5,67554,67463.5,67523,1644
1717355700,67678,67679,67313,67530,9111
1717355400,67740.5,67757,67672.5,67682,1974
1717355100,67774,67785,67736,67757,1910
1717354800,67734,67774,67713.5,67774,683
1717354500,67727,67737,67696.5,67737,1119
1717354200,67728.5,67754,67727.5,67737,433
1717353900,67789,67789.5,67720.5,67730,2719
1717353600,67704,67786.5,67703.5,67786,2858
1717353300,67661.5,67708.5,67654,67705,4968
1717353000,67617.5,67660.5,67546,67660.5,1922
1717352700,67544.5,67655,67484.5,67617.5,5171
1717352400,67645.5,67645.5,67544,67545,4788
1717352100,67700,67704.5,67613,67646.5,1827
1717351800,67722,67774,67665,67703.5,3780
1717351500,67594,67723,67573,67722,12687
1717351200,67905,67905,67576,67594.5,24080
1717350900,67917.5,67940.5,67891.5,67906,548
1717350600,67985,67985,67901.5,67917.5,1036
1717350300,68037,68079.5,67971,67986,2634
1717350000,67928,68079.5,67928,68037.5,3136
1717349700,67898.5,67977,67860,67920.5,1770
1717349400,67968,67968,67865,67898.5,6537
1717349100,68003,68006,67950,67969,2493
1717348800,67945.5,68045.5,67886.5,68012,8289
1717348500,68064.5,68069.5,67945,67949.5,6527
1717348200,68056,68069.5,68027.5,68063.5,5653
