timestamp,open,high,low,close,volume
1751852100,108990,109013.5,108979,109013,2048
1751851800,108877,109055,108871.5,108991,10953
1751851500,108817.5,108895.5,108814,108877,3829
1751851200,108875,108911,108744.5,108811,8100
1751850900,108723.5,108901.5,108694.5,108874,8471
1751850600,108681.5,108758,108664.5,108723.5,6008
1751850300,108654,108700,108633,108700,9759
1751850000,108782,108782,108654,108654,10993
1751849700,108807,108808,108753,108789,4170
1751849400,108876,108891,108769,108792.5,4155
1751849100,108805,108885.5,108802,108876,4187
1751848800,108886.5,108893,108791,108806,13390
1751848500,108936,108984.5,108869.5,108903,9073
1751848200,108963.5,109004,108940.5,108956,3934
1751847900,108966.5,109050,108943,108963.5,2911
1751847600,109038,109060,108960.5,108962,5303
1751847300,109230,109250,109042,109042,4634
1751847000,109090.5,109230,109050.5,109230,3431
1751846700,109140,109178.5,109061,109093,2683
1751846400,109156,109201.5,109110.5,109139.5,4427
