timestamp,open,high,low,close,volume
1717631700,71146,71146,71095,71135,810
1717631400,71124.5,71200,71124,71145.5,47
1717631100,71092.5,71093.5,71032,71092.5,471
1717630800,71053.5,71111.5,71053.5,71095,197
1717630500,70936.5,71044,70933,71039.5,545
1717630200,70846,70917.5,70823.5,70916.5,899
1717629900,71134,71140.5,70722,70900,8051
1717629600,71147.5,71189.5,71142.5,71179.5,84
1717629300,71265,71265,71193.5,71193.5,32
1717629000,71230.5,71309.5,71230.5,71305,125
1717628700,71203.5,71236,71200,71236,50
1717628400,71160,71204.5,71150,71190.5,416
1717628100,71220,71220,71164,71164,117
1717627800,71199,71199,71153.5,71193,13
1717627500,71280.5,71303.5,71214,71214,1101
1717627200,71192.5,71271.5,71192.5,71271.5,109
1717626900,71195,71237.5,71181,71181,100
1717626600,71129,71204.5,71129,71200,295
1717626300,71138,71156.5,71114,71156.5,122
1717626000,71170,71170,71121.5,71138,268
1717625700,71208,71208,71184,71191.5,55
1717625400,71236,71293,71213,71213,676
1717625100,71232,71248,71217.5,71217.5,400
1717624800,71145.5,71236,71139,71207,672
1717624500,71115.5,71165.5,71112.5,71165.5,325
1717624200,71097,71119,71089.5,71117,251
1717623900,71149,71154,71149,71150,66
1717623600,71222,71224,71149,71149,335
1717623300,71076,71208,71076,71208,457
1717623000,71058.5,71068.5,71058.5,71068.5,53
1717622700,71078.5,71104,71059.5,71059.5,139
1717622400,71160,71171.5,71069,71077.5,1535
1717622100,71141.5,71160,71106.5,71160,122
1717621800,71204.5,71204.5,71119.5,71150,618
1717621500,71200.5,71204.5,71150,71204.5,777
1717621200,71206.5,71225,71196.5,71219,417
1717620900,71253,71254,71229,71243.5,145
1717620600,71251,71275,71222,71257.5,1414
1717620300,71202,71253.5,71197,71251,457
1717620000,71241,71243.5,71204,71238.5,148
1717619700,71269.5,71269.5,71249.5,71249.5,45
1717619400,71274,71274,71229,71263,1201
1717619100,71350,71357.5,71279,71279,326
1717618800,71315.5,71350,71299.5,71345,168
1717618500,71252.5,71338,71202.5,71338,2214
1717618200,71246.5,71287,71240,71240,564
1717617900,71199,71318.5,71199,71238.5,1834
1717617600,71298,71376.5,71166.5,71200,4941
1717617300,71343.5,71422,71277,71281.5,5445
1717617000,71234.5,71381.5,71234.5,71327,7839
1717616700,71180,71291.5,71180,71262.5,6966
1717616400,71113,71178,71113,71178,3433
1717616100,70993,71113.5,70993,71113.5,3399
1717615800,70942.5,71023.5,70925.5,71022.5,923
1717615500,70985,70988.5,70906.5,70954.5,913
1717615200,70986.5,71037,70986,71004.5,1549
1717614900,70938,70995.5,70905.5,70995.5,2886
1717614600,70981.5,71012,70878,70950.5,6513
1717614300,71107,71108,70984,70994,3322
1717614000,71100,71189.5,71084,71108,4256
1717613700,71081.5,71171.5,71081.5,71106,3663
1717613400,70929,71088.5,70929,71088.5,6307
1717613100,71076.5,71076.5,70915,70930,9431
1717612800,71162.5,71162.5,71026,71085,4760
1717612500,71244.5,71244.5,71082.5,71154.5,7568
1717612200,71164,71245,71134.5,71245,4113
1717611900,71210,71255,71129,71165,3853
1717611600,71335.5,71345.5,71083.5,71213,9904
1717611300,71349.5,71412.5,71260.5,71335.5,6850
1717611000,71532.5,71562,71325.5,71349.5,12004
1717610700,71620.5,71650,71532,71542,5487
1717610400,71655,71758,71622.5,71622.5,5250
1717610100,71702.5,71755,71631.5,71657.5,3063
1717609800,71612.5,71720,71612.5,71701,3957
1717609500,71521.5,71614.5,71499,71610,2035
1717609200,71516.5,71539.5,71435,71530,2459
1717608900,71571.5,71594,71507,71527.5,3121
1717608600,71471.5,71585.5,71465.5,71570.5,3068
1717608300,71457,71505,71439.5,71460.5,3112
1717608000,71547,71547,71400,71455.5,7450
1717607700,71569.5,71615,71491.5,71557,9631
1717607400,71473.5,71561.5,71457,71561.5,5214
1717607100,71532.5,71577,71438,71462.5,16209
1717606800,71331.5,71556.5,71252.5,71534,23536
1717606500,71408.5,71414.5,71313.5,71336,3936
1717606200,71335,71526.5,71334.5,71414,9354
1717605900,71544,71554.5,71297,71339.5,11121
1717605600,71654.5,71668.5,71484,71537.5,6706
1717605300,71702.5,71714.5,71627.5,71674.5,2134
1717605000,71671.5,71728.5,71625,71692.5,4132
1717604700,71690.5,71726,71641.5,71670,6302
1717604400,71621.5,71726.5,71621.5,71694,3544
1717604100,71660,71735.5,71573,71628.5,4581
1717603800,71624.5,71791.5,71619,71657,8906
1717603500,71547,71669.5,71434.5,71651,6676
1717603200,71594.5,71693.5,71550,71550,6758
1717602900,71481,71690,71459,71589.5,5771
1717602600,71515,71598.5,71480.5,71480.5,3700
1717602300,71574,71584.5,71374,71525.5,15826
1717602000,71672.5,71769,71544.5,71574,14546
1717601700,71507.5,71718.5,71507,71685,16242
1717601400,71600,71613.5,71448,71475,9737
1717601100,71300,71613.5,71278.5,71574.5,21387
1717600800,71275,71376.5,71216.5,71271.5,12811
1717600500,70929,71414,70928.5,71299.5,21352
1717600200,70839,70924.5,70789.5,70924.5,6977
1717599900,70954,70954.5,70841,70842.5,3840
1717599600,70897.5,71014.5,70897.5,70951,3693
1717599300,70998,71097.5,70868,70893.5,7856
1717599000,71001,71069.5,70957.5,70998,4618
1717598700,70919,71036.5,70847,71012,5227
1717598400,70931,71052.5,70920,70928.5,7300
1717598100,70845,70973,70798.5,70931,10256
1717597800,70772,70889,70734,70851,6238
1717597500,70698.5,70814,70695,70768.5,7795
1717597200,70500,70696,70500,70696,6051
1717596900,70481,70571.5,70416,70513.5,8211
1717596600,70498,70566.5,70451,70481,8704
1717596300,70684,70700,70497,70499.5,10962
1717596000,70700,70780.5,70600,70683,9322
1717595700,70771.5,70815.5,70675,70737,3635
1717595400,70697,70780.5,70625,70763,11252
1717595100,70861.5,70872.5,70694,70703,8227
1717594800,70794,70864.5,70722.5,70862.5,12402
1717594500,71032.5,71043.5,70784,70796.5,14722
1717594200,71143,71143,71003,71032.5,5510
1717593900,71162,71204.5,71094,71148.5,4363
1717593600,71071.5,71200,71071.5,71165.5,9726
1717593300,71043.5,71076.5,71029,71070,1196
1717593000,71106,71126,71032.5,71044.5,4193
1717592700,71025,71107,71024.5,71107,2588
1717592400,70974,71017.5,70922,71017.5,2915
1717592100,70955,71054.5,70954,70975,1555
1717591800,71067,71162,70937,70958,8303
1717591500,71054,71124.5,70984,71080.5,6061
1717591200,70849.5,71065.5,70847.5,71059,5614
1717590900,70799,70831.5,70723.5,70831.5,2103
1717590600,70786,70864.5,70682,70800,3378
1717590300,70814.5,70860.5,70672.5,70793.5,11867
1717590000,70898,70949,70804.5,70805.5,3709
1717589700,70887,71065,70886,70897,5450
1717589400,70939,70950.5,70862,70880,1703
1717589100,70891.5,70960,70866,70919.5,5038
1717588800,70998,70998,70891.5,70901.5,2327
1717588500,70986.5,71034.5,70957.5,70996.5,4552
1717588200,71113.5,71127,70985.5,70986.5,6257
1717587900,70994,71114.5,70971.5,71109,3333
1717587600,70965,71020.5,70933,71008,648
1717587300,70974,71024,70937,70969,1421
1717587000,70935,70977.5,70879.5,70974,2641
1717586700,70982.5,70988,70884.5,70937,4689
1717586400,70969,71043.5,70908.5,70990,5029
1717586100,70902.5,70982,70871,70969.5,4690
1717585800,70829,70901.5,70828,70901.5,2075
1717585500,70773.5,70831,70751,70830,2397
1717585200,70831,70831,70733.5,70772.5,4781
1717584900,70903.5,70920,70842,70842,3099
1717584600,70841,70929.5,70824,70897,2833
1717584300,70805.5,70862.5,70785.5,70840,1463
1717584000,70873.5,70873.5,70816,70816.5,1031
1717583700,70869.5,70894.5,70806,70870.5,5495
1717583400,70812.5,70868.5,70757,70867,2666
1717583100,70818.5,70828,70756,70813.5,4616
1717582800,70848,70898,70844,70846,1040
1717582500,70868,70887.5,70832,70867.5,2618
1717582200,70874.5,70910.5,70870,70871,602
1717581900,70876.5,70923.5,70872,70883,1230
1717581600,70935,70954,70825,70903,2733
1717581300,70903.5,70929,70871,70929,780
1717581000,70947,70954.5,70895,70899,1442
1717580700,70881.5,70944.5,70859,70944.5,1612
1717580400,70932,70934.5,70872.5,70881.5,2712
1717580100,71015,71015,70920,70932,1495
1717579800,71032,71056.5,71012,71018.5,241
1717579500,71014,71032,70971.5,71032,501
1717579200,71015,71068.5,71003,71020,952
1717578900,70942,71016,70942,71016,2733
1717578600,71019.5,71028.5,70928,70942,621
1717578300,70936.5,71014,70936.5,71013,2722
1717578000,70960,71023.5,70898,70934.5,3521
1717577700,70943,70963.5,70914,70963.5,1492
1717577400,70994.5,70995.5,70918.5,70943,2153
1717577100,71064.5,71100,70964.5,70993.5,4344
1717576800,71063.5,71072,71029,71065,1918
1717576500,71099,71110,71025,71052,8520
1717576200,71122.5,71160,71102,71110.5,1364
1717575900,71154.5,71169.5,71102,71130.5,3647
1717575600,71091.5,71147.5,71072,71147.5,1257
1717575300,71078.5,71139.5,71057.5,71076.5,6295
1717575000,71072,71098.5,71067,71077,1192
1717574700,71138.5,71149.5,71071,71071,2688
1717574400,71235,71260,71140,71140,4109
1717574100,71213,71285.5,71204.5,71218,1795
1717573800,71314,71331.5,71152,71221.5,5756
1717573500,71374,71410.5,71280,71315,5486
1717573200,71220,71405,71208,71375,12598
1717572900,71112.5,71294.5,71112.5,71207.5,4263
1717572600,71094.5,71122,71044,71116.5,1140
1717572300,71208,71208,71080.5,71080.5,4004
1717572000,71174,71232,71152,71220,966
1717571700,71160.5,71170,71147.5,71170,417
1717571400,71163,71220.5,71136,71161.5,850
1717571100,71200,71212,71156,71192,1818
1717570800,71123.5,71208.5,71098,71176,4629
1717570500,71069,71135,71069,71134.5,905
1717570200,71027,71170.5,71018.5,71087,2270
1717569900,71121.5,71121.5,71015,71018,3490
1717569600,71056.5,71125.5,71047.5,71114.5,3863
1717569300,70940,71066,70917,71063.5,1059
1717569000,70981.5,70981.5,70915.5,70929.5,1107
1717568700,70968.5,71034.5,70966.5,70987.5,831
1717568400,70952,71004.5,70952,70966,1066
1717568100,70888,70979.5,70869,70958.5,3868
1717567800,70956,70956,70895,70895,714
1717567500,70967,70973,70933,70968,1433
1717567200,70992,70992,70875,70958.5,1292
1717566900,71021.5,71029.5,70992,71023.5,533
1717566600,70994,71070,70994,71025.5,782
1717566300,70914,70982,70914,70962,1372
1717566000,70986.5,70998.5,70914,70915.5,2107
1717565700,70964,71010,70964,71003,3256
1717565400,71063,71063,70974,70974,2699
1717565100,71050.5,71065,71003.5,71065,1290
1717564800,70974.5,71079.5,70974.5,71052,3070
1717564500,70913.5,70974.5,70907.5,70943.5,1611
1717564200,70983.5,71010.5,70914,70914,2220
1717563900,71131.5,71140,70956,70977.5,2561
1717563600,71201.5,71214,71077,71134,2787
1717563300,71252.5,71266,71193.5,71193.5,1561
1717563000,71195.5,71260,71163.5,71252.5,1567
1717562700,71219,71219,71114.5,71195.5,2023
1717562400,71220,71251,71170,71185,2042
1717562100,71103,71272.5,71099,71212,3423
