timestamp,open,high,low,close,volume
1751759700,108155,108164.5,108155,108164.5,421
1751759400,108164,108164,108137,108155,1766
1751759100,108179,108179,108158.5,108164,955
1751758800,108140,108179,108139.5,108178,5984
1751758500,108171,108171,108133.5,108141,427
1751758200,108160.5,108181,108160.5,108171.5,1542
1751757900,108152,108186.5,108152,108171,323
1751757600,108150.5,108157,108150.5,108156,712
1751757300,108188.5,108188.5,108129,108150.5,3199
1751757000,108171,108195,108171,108188.5,4843
1751756700,108178,108178,108165.5,108171,1665
1751756400,108141.5,108178.5,108141.5,108177,4367
1751756100,108145,108149.5,108125,108141.5,2141
1751755800,108135,108149.5,108129,108145,1324
1751755500,108132,108161,108131,108136,2304
1751755200,108079,108159,108078,108132,7290
1751754900,108076,108091,108064.5,108090,571
1751754600,108092,108114,108050,108070.5,2239
1751754300,108091,108091,108090,108090,331
1751754000,108094.5,108105,108080.5,108090,1202
1751753700,108069.5,108094.5,108050.5,108093.5,998
1751753400,108051,108081,108032,108069.5,3174
1751753100,108056.5,108057.5,108009.5,108045,734
1751752800,108039,108100,108010.5,108043,845
1751752500,108066.5,108091,108026.5,108040,890
1751752200,108069,108076,108034.5,108070.5,1378
1751751900,108060,108108,108025.5,108073,2129
1751751600,108094.5,108094.5,108016,108054.5,2071
1751751300,108093,108098,108062,108068,1150
1751751000,108080,108094,108080,108094,2821
1751750700,108069,108089,108039,108049,981
1751750400,108047.5,108070.5,108046,108070.5,770
1751750100,108016.5,108042.5,108016.5,108042.5,1499
1751749800,108074.5,108082.5,108022.5,108022.5,1436
1751749500,108072.5,108102.5,108071.5,108073.5,2337
1751749200,108047,108075,108047,108061.5,755
1751748900,108066,108066,108047,108048,1074
1751748600,108060.5,108090,108054.5,108065,2269
1751748300,108019.5,108051,108018.5,108051,408
1751748000,108025,108044.5,108018.5,108019.5,1129
1751747700,107986.5,108025,107985.5,108025,2970
1751747400,107940.5,107986.5,107940.5,107986.5,2421
1751747100,107969.5,107970.5,107940.5,107941.5,2409
1751746800,108001.5,108001.5,107968.5,107970.5,3856
1751746500,108017.5,108033.5,108001.5,108001.5,2301
1751746200,107999,108011,107988,107995,1940
1751745900,108109.5,108112,107990,107999,10350
1751745600,108103.5,108126.5,108097.5,108109.5,5037
1751745300,108107,108108,108099,108103.5,2866
1751745000,108117.5,108135.5,108097.5,108108,3816
1751744700,108081.5,108137,108080.5,108116.5,10936
1751744400,108010,108103,108010,108080.5,10987
1751744100,108017,108018,107999.5,108008.5,1775
1751743800,108011,108029,108005,108017,4129
1751743500,107942,108011,107942,108010,6533
1751743200,107922,107943.5,107922,107942,1850
1751742900,107911.5,107937,107910.5,107922,1497
1751742600,107917,107936.5,107910,107911.5,7916
1751742300,107932.5,107933.5,107914.5,107916,4112
1751742000,107953.5,107966.5,107932,107932.5,2576
1751741700,107970.5,107970.5,107941.5,107952.5,1282
1751741400,107946,107991,107946,107969.5,3586
1751741100,107976.5,107996,107946,107946,4290
