symbol,strike_price,expiry,option_type,volume,timestamp,open,high,low,close,volume_candle
P-BTC-108000-050725,108000,050725,put,0.0,1751679000,225,225,171,186,2003
P-BTC-108000-050725,108000,050725,put,0.0,1751678700,175,217,175,217,379
P-BTC-108000-050725,108000,050725,put,0.0,1751678400,252,252,187,187,156
P-BTC-108000-050725,108000,050725,put,0.0,1751678100,150,244,150,243,1967
P-BTC-108000-050725,108000,050725,put,0.0,1751677800,127.5,150,127.5,150,117
P-BTC-108000-050725,108000,050725,put,0.0,1751677500,134,134,119.5,119.5,142
P-BTC-108000-050725,108000,050725,put,0.0,1751677200,129,152.5,116.5,116.5,1231
P-BTC-108000-050725,108000,050725,put,0.0,1751676900,107.5,107.5,107.5,107.5,5
P-BTC-108000-050725,108000,050725,put,0.0,1751676600,120,120,103.5,109,78
P-BTC-108000-050725,108000,050725,put,0.0,1751676300,112.5,122,108.5,108.5,163
P-BTC-108000-050725,108000,050725,put,0.0,1751676000,113,118,113,118,40
P-BTC-108000-050725,108000,050725,put,0.0,1751675700,134.5,134.5,121.5,121.5,39
P-BTC-108000-050725,108000,050725,put,0.0,1751675400,151.9,169,151.9,169,210
P-BTC-108000-050725,108000,050725,put,0.0,1751675100,150,155,132,155,85
P-BTC-108000-050725,108000,050725,put,0.0,1751674800,148,158,137.5,137.5,75
P-BTC-108000-050725,108000,050725,put,0.0,1751674500,176.5,177.5,160.5,160.5,1328
P-BTC-108000-050725,108000,050725,put,0.0,1751674200,202,202,171.5,171.5,243
P-BTC-108000-050725,108000,050725,put,0.0,1751673900,187,222,187,222,239
P-BTC-108000-050725,108000,050725,put,0.0,1751673600,225,225,187,187,93
