symbol,strike_price,expiry,option_type,volume,timestamp,open,high,low,close,volume_candle
C-BTC-112000-050725,112000,050725,call,0.0,1751676900,0.9,2,0.9,2,1000
C-BTC-112000-050725,112000,050725,call,0.0,1751676600,0.5,0.5,0.5,0.5,0
C-BTC-112000-050725,112000,050725,call,0.0,1751676300,0.5,0.5,0.5,0.5,0
C-BTC-112000-050725,112000,050725,call,0.0,1751676000,0.5,0.5,0.5,0.5,0
C-BTC-112000-050725,112000,050725,call,0.0,1751675700,0.5,0.5,0.5,0.5,0
C-BTC-112000-050725,112000,050725,call,0.0,1751675400,0.5,0.5,0.5,0.5,0
C-BTC-112000-050725,112000,050725,call,0.0,1751675100,0.5,0.5,0.5,0.5,0
C-BTC-112000-050725,112000,050725,call,0.0,1751674800,0.5,0.5,0.5,0.5,0
C-BTC-112000-050725,112000,050725,call,0.0,1751674500,0.5,0.5,0.5,0.5,0
C-BTC-112000-050725,112000,050725,call,0.0,1751674200,0.6,0.6,0.5,0.5,1036
