timestamp,open,high,low,close,volume
1749081300,104683.5,104686.5,104618,104651.5,3533
1749081000,104725,104735.5,104683.5,104683.5,1541
1749080700,104705,104737,104687,104716,1940
1749080400,104665.5,104741.5,104661,104705,2506
1749080100,104666,104688,104641.5,104660.5,1233
1749079800,104623,104693,104578,104679,3200
1749079500,104644,104666,104623,104624,2928
1749079200,104646.5,104646.5,104578,104634.5,7140
1749078900,104706,104751,104639,104652.5,2182
1749078600,104754.5,104765,104702.5,104706,2922
1749078300,104659.5,104829,104659.5,104758.5,5393
1749078000,104726,104767,104658,104685,4883
1749077700,104740,104788.5,104717,104738,1139
1749077400,104771.5,104771.5,104691,104750,5303
1749077100,104828.5,104828.5,104720,104760,3425
1749076800,104822.5,104865.5,104820,104827.5,1058
1749076500,104766,104851.5,104727.5,104813.5,4067
1749076200,104750,104802,104710,104766,4670
1749075900,104789.5,104810,104743,104757,3904
1749075600,104979.5,104980.5,104776,104795.5,3957
1749075300,104880.5,104991,104880.5,104975.5,3562
1749075000,104775,104905.5,104775,104877.5,2857
1749074700,104807.5,104818,104720.5,104776,4585
1749074400,104877,104911,104774,104824,9124
1749074100,104945,104951,104868,104877,7220
1749073800,104982.5,105010,104937.5,104946,3433
1749073500,104839.5,105005.5,104839.5,104983.5,5740
1749073200,104855,104878.5,104715,104839.5,8023
1749072900,104815,104973.5,104814,104858,15974
1749072600,104651,104815,104650,104815,8330
1749072300,104601.5,104639,104601.5,104639,4170
1749072000,104608,104608.5,104550,104592.5,5829
1749071700,104710,104710,104607.5,104608,4113
1749071400,104566.5,104726.5,104551.5,104725,4807
1749071100,104501.5,104592,104500.5,104565.5,4365
1749070800,104568.5,104568.5,104510,104510,2079
1749070500,104647.5,104647.5,104494,104569.5,10390
1749070200,104640,104684,104569,104647.5,6487
1749069900,104715.5,104715.5,104625,104640,6220
1749069600,104645,104727,104612.5,104714.5,4382
1749069300,104642.5,104678,104593,104645,22193
1749069000,104639,104669,104531,104642.5,31764
1749068700,104462,104657.5,104462,104639,19874
1749068400,104527.5,104540.5,104358,104464.5,38831
1749068100,104714.5,104719.5,104521.5,104527.5,37913
1749067800,104792.5,104824.5,104710,104714.5,6072
1749067500,104760,104795,104703.5,104792.5,21272
1749067200,104874.5,104926,104760,104760,21481
1749066900,104949,105042,104875.5,104886.5,3972
1749066600,105014,105043,104919.5,104950,5793
1749066300,105039.5,105054.5,104982,105013,11058
1749066000,104970.5,105040.5,104925.5,105040.5,7339
1749065700,104887.5,105044,104856.5,104970.5,12388
1749065400,104854,104938.5,104840,104903,10947
1749065100,104940.5,104940.5,104854,104854,7720
