symbol,strike_price,expiry,option_type,volume,timestamp,open,high,low,close,volume_candle
C-BTC-105400-020725,105400,020725,call,0.0,1751436900,1348,1348,1348,1348,100
C-BTC-105400-020725,105400,020725,call,0.0,1751436600,1353,1353,1353,1353,0
C-BTC-105400-020725,105400,020725,call,0.0,1751436300,1283,1353,1283,1353,28
C-BTC-105400-020725,105400,020725,call,0.0,1751436000,1149,1149,1149,1149,0
C-BTC-105400-020725,105400,020725,call,0.0,1751435700,1149,1149,1149,1149,0
C-BTC-105400-020725,105400,020725,call,0.0,1751435400,1149,1149,1149,1149,0
C-BTC-105400-020725,105400,020725,call,0.0,1751435100,1149,1149,1149,1149,0
C-BTC-105400-020725,105400,020725,call,0.0,1751434800,1149,1149,1149,1149,25
C-BTC-105400-020725,105400,020725,call,0.0,1751434500,1074,1074,1074,1074,0
C-BTC-105400-020725,105400,020725,call,0.0,1751434200,1074,1074,1074,1074,0
C-BTC-105400-020725,105400,020725,call,0.0,1751433900,1074,1074,1074,1074,1
C-BTC-105400-020725,105400,020725,call,0.0,1751433600,1103,1103,1103,1103,3
C-BTC-105400-020725,105400,020725,call,0.0,1751433300,1100.2,1151.7,1100.2,1150,245
C-BTC-105400-020725,105400,020725,call,0.0,1751433000,978,978,978,978,0
C-BTC-105400-020725,105400,020725,call,0.0,1751432700,978,978,978,978,0
C-BTC-105400-020725,105400,020725,call,0.0,1751432400,978,978,978,978,0
C-BTC-105400-020725,105400,020725,call,0.0,1751432100,996,1012,978,978,21
C-BTC-105400-020725,105400,020725,call,0.0,1751431800,962,962,962,962,1
C-BTC-105400-020725,105400,020725,call,0.0,1751431500,889,889,889,889,1
C-BTC-105400-020725,105400,020725,call,0.0,1751431200,775,775,775,775,0
C-BTC-105400-020725,105400,020725,call,0.0,1751430900,775,775,775,775,0
C-BTC-105400-020725,105400,020725,call,0.0,1751430600,775,775,775,775,0
C-BTC-105400-020725,105400,020725,call,0.0,1751430300,775,775,775,775,0
C-BTC-105400-020725,105400,020725,call,0.0,1751430000,775,775,775,775,0
C-BTC-105400-020725,105400,020725,call,0.0,1751429700,775,775,775,775,50
C-BTC-105400-020725,105400,020725,call,0.0,1751429400,808,808,808,808,0
C-BTC-105400-020725,105400,020725,call,0.0,1751429100,808,808,808,808,1
C-BTC-105400-020725,105400,020725,call,0.0,1751428800,884,884,884,884,25
C-BTC-105400-020725,105400,020725,call,0.0,1751428500,866,866,866,866,0
C-BTC-105400-020725,105400,020725,call,0.0,1751428200,866,866,866,866,0
C-BTC-105400-020725,105400,020725,call,0.0,1751427900,866,866,866,866,0
