timestamp,open,high,low,close,volume
1751439000,106925.5,106955,106925.5,106940.5,9410
1751438700,106883,106925.5,106832.5,106925.5,18762
1751438400,106876.5,106941,106859.5,106884,28051
1751438100,106823.5,106901.5,106815,106875.5,37388
1751437800,106698.5,106827,106698.5,106824.5,26086
1751437500,106710.5,106722,106640.5,106695.5,19865
1751437200,106773,106780.5,106710.5,106710.5,13923
1751436900,106720,106790.5,106709,106773,36411
1751436600,106720,106754.5,106685,106719,17071
1751436300,106628.5,106772,106628.5,106719.5,44819
1751436000,106597,106651,106590.5,106628.5,13175
1751435700,106582.5,106633,106554.5,106595.5,9985
1751435400,106580,106593.5,106536.5,106583.5,9113
1751435100,106540,106611,106540,106581,20667
1751434800,106445,106586,106445,106541,36402
1751434500,106486.5,106487,106435.5,106437,10398
1751434200,106419,106486.5,106396.5,106486.5,11431
1751433900,106455,106490,106417.5,106418,10776
1751433600,106446,106510,106446,106453.5,21966
1751433300,106277,106511.5,106277,106446,52144
1751433000,106283,106291,106263.5,106277,3039
1751432700,106285,106305,106255.5,106282,10926
1751432400,106354,106355,106267.5,106284,16520
1751432100,106310,106355,106310,106355,20264
1751431800,106211.5,106310,106210.5,106309,29053
1751431500,106214.5,106238,106155,106210.5,11837
1751431200,106190,106231.5,106190,106214.5,19963
1751430900,106119.5,106193,106118.5,106189,7368
1751430600,106183,106184,106104.5,106118.5,5537
1751430300,106146,106189.5,106141.5,106184,6077
1751430000,106108.5,106185.5,106098.5,106147,6205
1751429700,106168.5,106168.5,106084.5,106107.5,9287
1751429400,106134.5,106174,106092.5,106167.5,19277
1751429100,106122,106159,106112,106134.5,6430
1751428800,106150,106188,106122,106122,11146
1751428500,106135,106151,106118.5,106151,2823
1751428200,106161.5,106176.5,106090.5,106135,6024
1751427900,106130,106166,106068,106160.5,9747
1751427600,106134,106176,106089,106130,14225
1751427300,106046,106141,106037,106134,13109
1751427000,106076,106091,106046,106046,6381
1751426700,106110.5,106110.5,106008.5,106077,14601
1751426400,105960.5,106142.5,105960.5,106110.5,24246
1751426100,106015.5,106015.5,105960,105961.5,11025
1751425800,105958.5,106056.5,105908,106022.5,25125
1751425500,105859,105960,105859,105952,13924
1751425200,105883,105899,105822.5,105859,4994
1751424900,105820,105885.5,105795,105877,8049
1751424600,105852,105868,105793,105822,16413
1751424300,105668.5,105853.5,105651.5,105847,27071
1751424000,105590.5,105668.5,105590.5,105668.5,3222
1751423700,105603,105630.5,105567,105591.5,2608
1751423400,105682,105685,105594,105603,6718
1751423100,105532.5,105683,105532.5,105683,10870
1751422800,105500.5,105574,105488,105532.5,6978
1751422500,105556,105611,105500.5,105500.5,11350
1751422200,105651,105651,105547.5,105556,15157
1751421900,105678,105685,105649,105650,3938
1751421600,105680,105755,105644,105678,10112
1751421300,105629,105722,105629,105680,7527
1751421000,105724,105724.5,105612,105628,12718
1751420700,105735.5,105762,105697.5,105724,11202
1751420400,105608.5,105742.5,105599,105735.5,17630
1751420100,105539.5,105650,105539.5,105610,6798
1751419800,105587.5,105607.5,105538.5,105538.5,15990
1751419500,105533,105596.5,105423.5,105587.5,8617
1751419200,105439.5,105600,105439.5,105536,20494
1751418900,105389.5,105447.5,105057,105424.5,49647
1751418600,105366,105408,105346,105385.5,7022
1751418300,105360.5,105411.5,105360.5,105367,5908
1751418000,105346.5,105371.5,105335,105360.5,5314
1751417700,105399.5,105399.5,105331.5,105347.5,7160
1751417400,105444.5,105461,105378,105398.5,6044
1751417100,105561,105562,105410,105430,8650
1751416800,105540.5,105647.5,105540.5,105561,3346
1751416500,105628.5,105632,105518.5,105540.5,4267
1751416200,105588.5,105643,105549,105624.5,3073
1751415900,105627,105669,105578,105588.5,4004
1751415600,105695,105710.5,105626,105626,2668
1751415300,105694.5,105749,105641.5,105695,5162
1751415000,105598,105694.5,105578,105694,2084
1751414700,105680.5,105680.5,105568,105598,4050
1751414400,105648,105710,105606,105682.5,4768
