symbol,strike_price,expiry,option_type,volume,timestamp,open,high,low,close,volume_candle
C-BTC-107600-020725,107600,020725,call,0.0,1751439000,98,104,98,102,143
C-BTC-107600-020725,107600,020725,call,0.0,1751438700,91,93,83,90,1585
C-BTC-107600-020725,107600,020725,call,0.0,1751438400,97,111.5,97,100,1316
C-BTC-107600-020725,107600,020725,call,0.0,1751438100,86.5,105.5,86,98,2371
C-BTC-107600-020725,107600,020725,call,0.0,1751437800,84.5,85,79,85,520
C-BTC-107600-020725,107600,020725,call,0.0,1751437500,66.5,67,60,60,232
C-BTC-107600-020725,107600,020725,call,0.0,1751437200,78,78,68.5,68.5,95
C-BTC-107600-020725,107600,020725,call,0.0,1751436900,71.5,80,71.5,80,912
C-BTC-107600-020725,107600,020725,call,0.0,1751436600,71.5,81,69,69,180
C-BTC-107600-020725,107600,020725,call,0.0,1751436300,56.5,80,56.5,72.5,2690
C-BTC-107600-020725,107600,020725,call,0.0,1751436000,60,60,54,54,156
C-BTC-107600-020725,107600,020725,call,0.0,1751435700,62,62,49.5,60,806
C-BTC-107600-020725,107600,020725,call,0.0,1751435400,51.5,51.5,51,51,311
C-BTC-107600-020725,107600,020725,call,0.0,1751435100,55.5,55.5,55.5,55.5,12
C-BTC-107600-020725,107600,020725,call,0.0,1751434800,43,55.5,43,55.5,2090
C-BTC-107600-020725,107600,020725,call,0.0,1751434500,43,43,43,43,1
C-BTC-107600-020725,107600,020725,call,0.0,1751434200,38,39,37.8,39,165
C-BTC-107600-020725,107600,020725,call,0.0,1751433900,46,46,46,46,0
C-BTC-107600-020725,107600,020725,call,0.0,1751433600,46,46,46,46,25
C-BTC-107600-020725,107600,020725,call,0.0,1751433300,26.2,51.4,26.2,51.4,992
C-BTC-107600-020725,107600,020725,call,0.0,1751433000,26,26,26,26,0
C-BTC-107600-020725,107600,020725,call,0.0,1751432700,26,26,26,26,900
C-BTC-107600-020725,107600,020725,call,0.0,1751432400,29,29,29,29,0
C-BTC-107600-020725,107600,020725,call,0.0,1751432100,29,29,29,29,0
C-BTC-107600-020725,107600,020725,call,0.0,1751431800,28,29,28,29,1850
C-BTC-107600-020725,107600,020725,call,0.0,1751431500,24,24.5,23,24.5,2200
C-BTC-107600-020725,107600,020725,call,0.0,1751431200,25,27.5,25,27.5,102
C-BTC-107600-020725,107600,020725,call,0.0,1751430900,19.5,19.5,19.5,19.5,0
C-BTC-107600-020725,107600,020725,call,0.0,1751430600,19.5,19.5,19.5,19.5,41
C-BTC-107600-020725,107600,020725,call,0.0,1751430300,25,25,25,25,0
C-BTC-107600-020725,107600,020725,call,0.0,1751430000,25,25,25,25,0
C-BTC-107600-020725,107600,020725,call,0.0,1751429700,27.5,34,20.5,25,582
C-BTC-107600-020725,107600,020725,call,0.0,1751429400,25,25.5,25,25.5,1552
C-BTC-107600-020725,107600,020725,call,0.0,1751429100,29,29,29,29,0
C-BTC-107600-020725,107600,020725,call,0.0,1751428800,29,29,29,29,0
C-BTC-107600-020725,107600,020725,call,0.0,1751428500,29,29,29,29,0
C-BTC-107600-020725,107600,020725,call,0.0,1751428200,29.5,29.5,29,29,1800
C-BTC-107600-020725,107600,020725,call,0.0,1751427900,30,30,30,30,2000
C-BTC-107600-020725,107600,020725,call,0.0,1751427600,30,32.5,30,32.5,75
C-BTC-107600-020725,107600,020725,call,0.0,1751427300,25,25,25,25,40
C-BTC-107600-020725,107600,020725,call,0.0,1751427000,25.5,25.5,24.5,24.5,200
C-BTC-107600-020725,107600,020725,call,0.0,1751426700,28,28,28,28,3
C-BTC-107600-020725,107600,020725,call,0.0,1751426400,25,35,25,35,26
C-BTC-107600-020725,107600,020725,call,0.0,1751426100,17.5,17.5,17.5,17.5,100
C-BTC-107600-020725,107600,020725,call,0.0,1751425800,10.5,24,10.5,24,755
C-BTC-107600-020725,107600,020725,call,0.0,1751425500,9,9,9,9,74
C-BTC-107600-020725,107600,020725,call,0.0,1751425200,8,9,8,9,637
C-BTC-107600-020725,107600,020725,call,0.0,1751424900,5,5,5,5,0
C-BTC-107600-020725,107600,020725,call,0.0,1751424600,8,8,5,5,8
C-BTC-107600-020725,107600,020725,call,0.0,1751424300,6.5,6.8,6.5,6.8,300
C-BTC-107600-020725,107600,020725,call,0.0,1751424000,4,4,4,4,0
C-BTC-107600-020725,107600,020725,call,0.0,1751423700,4,4,4,4,3600
C-BTC-107600-020725,107600,020725,call,0.0,1751423400,6.9,8,5,5,261
C-BTC-107600-020725,107600,020725,call,0.0,1751423100,6.9,6.9,6.9,6.9,6
C-BTC-107600-020725,107600,020725,call,0.0,1751422800,5,5,5,5,185
C-BTC-107600-020725,107600,020725,call,0.0,1751422500,7.2,7.2,5,5,2023
C-BTC-107600-020725,107600,020725,call,0.0,1751422200,7,7,7,7,0
C-BTC-107600-020725,107600,020725,call,0.0,1751421900,7,7,7,7,0
C-BTC-107600-020725,107600,020725,call,0.0,1751421600,7,7,7,7,21
C-BTC-107600-020725,107600,020725,call,0.0,1751421300,8,8,7,7,152
C-BTC-107600-020725,107600,020725,call,0.0,1751421000,9,9,9,9,0
C-BTC-107600-020725,107600,020725,call,0.0,1751420700,9,9,9,9,100
C-BTC-107600-020725,107600,020725,call,0.0,1751420400,8.5,8.5,8.5,8.5,0
C-BTC-107600-020725,107600,020725,call,0.0,1751420100,8.5,8.5,8.5,8.5,18
C-BTC-107600-020725,107600,020725,call,0.0,1751419800,8.5,8.5,8.5,8.5,0
C-BTC-107600-020725,107600,020725,call,0.0,1751419500,8.5,8.5,8.5,8.5,0
C-BTC-107600-020725,107600,020725,call,0.0,1751419200,8.5,8.5,8.5,8.5,71
C-BTC-107600-020725,107600,020725,call,0.0,1751418900,5.3,8.5,5.3,8.5,49
