symbol,strike_price,expiry,option_type,volume,timestamp,open,high,low,close,volume_candle
P-BTC-105400-020725,105400,020725,put,0.0,1751439000,1.2,1.2,1.2,1.2,10
P-BTC-105400-020725,105400,020725,put,0.0,1751438700,1.2,1.2,1.1,1.1,40
P-BTC-105400-020725,105400,020725,put,0.0,1751438400,2.3,2.3,1.1,1.1,900
P-BTC-105400-020725,105400,020725,put,0.0,1751438100,7,7,7,7,100
P-BTC-105400-020725,105400,020725,put,0.0,1751437800,7,8,7,8,4720
P-BTC-105400-020725,105400,020725,put,0.0,1751437500,6,7,6,7,404
P-BTC-105400-020725,105400,020725,put,0.0,1751437200,5,8.9,5,6,492
P-BTC-105400-020725,105400,020725,put,0.0,1751436900,8.9,8.9,5,5,75
P-BTC-105400-020725,105400,020725,put,0.0,1751436600,8.9,8.9,8.9,8.9,60
P-BTC-105400-020725,105400,020725,put,0.0,1751436300,10.5,10.5,10.5,10.5,121
P-BTC-105400-020725,105400,020725,put,0.0,1751436000,12,12,12,12,0
P-BTC-105400-020725,105400,020725,put,0.0,1751435700,12,12,12,12,11
P-BTC-105400-020725,105400,020725,put,0.0,1751435400,7,7,7,7,195
P-BTC-105400-020725,105400,020725,put,0.0,1751435100,10,10,6.1,6.1,240
P-BTC-105400-020725,105400,020725,put,0.0,1751434800,12.5,12.5,12.5,12.5,0
P-BTC-105400-020725,105400,020725,put,0.0,1751434500,12.5,12.5,12.5,12.5,0
P-BTC-105400-020725,105400,020725,put,0.0,1751434200,12.5,12.5,12.5,12.5,0
P-BTC-105400-020725,105400,020725,put,0.0,1751433900,12.5,12.5,12.5,12.5,25
P-BTC-105400-020725,105400,020725,put,0.0,1751433600,16,16.5,16,16.5,535
P-BTC-105400-020725,105400,020725,put,0.0,1751433300,15,15,14.3,14.3,35
P-BTC-105400-020725,105400,020725,put,0.0,1751433000,20.5,20.5,20.5,20.5,0
P-BTC-105400-020725,105400,020725,put,0.0,1751432700,20.5,20.5,20.5,20.5,11
P-BTC-105400-020725,105400,020725,put,0.0,1751432400,20,25.5,20,25.5,240
P-BTC-105400-020725,105400,020725,put,0.0,1751432100,24.5,25.5,20.5,20.5,889
P-BTC-105400-020725,105400,020725,put,0.0,1751431800,24.5,24.5,21.5,21.5,403
P-BTC-105400-020725,105400,020725,put,0.0,1751431500,25,31.5,25,31.5,104
P-BTC-105400-020725,105400,020725,put,0.0,1751431200,30.5,31,30.5,31,10000
P-BTC-105400-020725,105400,020725,put,0.0,1751430900,39,39,25.5,25.5,1038
P-BTC-105400-020725,105400,020725,put,0.0,1751430600,39,41,39,41,1090
P-BTC-105400-020725,105400,020725,put,0.0,1751430300,38,38,38,38,30
P-BTC-105400-020725,105400,020725,put,0.0,1751430000,36.5,36.5,36.5,36.5,0
P-BTC-105400-020725,105400,020725,put,0.0,1751429700,36.5,36.5,36.5,36.5,0
P-BTC-105400-020725,105400,020725,put,0.0,1751429400,38.5,38.5,29.5,36.5,235
P-BTC-105400-020725,105400,020725,put,0.0,1751429100,42,42,42,42,40
P-BTC-105400-020725,105400,020725,put,0.0,1751428800,32.5,35.5,32.5,35.5,288
P-BTC-105400-020725,105400,020725,put,0.0,1751428500,46,46,46,46,0
P-BTC-105400-020725,105400,020725,put,0.0,1751428200,46,46,46,46,0
P-BTC-105400-020725,105400,020725,put,0.0,1751427900,40,46,38.5,46,863
P-BTC-105400-020725,105400,020725,put,0.0,1751427600,42,42,40,40,723
P-BTC-105400-020725,105400,020725,put,0.0,1751427300,45.5,49,45,46,1401
P-BTC-105400-020725,105400,020725,put,0.0,1751427000,53,53,45.5,45.5,19
P-BTC-105400-020725,105400,020725,put,0.0,1751426700,43.5,43.5,43.5,43.5,0
P-BTC-105400-020725,105400,020725,put,0.0,1751426400,55,55,43.5,43.5,1629
P-BTC-105400-020725,105400,020725,put,0.0,1751426100,53,53,53,53,1
P-BTC-105400-020725,105400,020725,put,0.0,1751425800,62,62,46.5,46.5,141
P-BTC-105400-020725,105400,020725,put,0.0,1751425500,60,60,44.5,45.5,493
P-BTC-105400-020725,105400,020725,put,0.0,1751425200,60,65.5,60,65.5,4
P-BTC-105400-020725,105400,020725,put,0.0,1751424900,82,82,62.5,69,76
P-BTC-105400-020725,105400,020725,put,0.0,1751424600,77,85,75,75,848
P-BTC-105400-020725,105400,020725,put,0.0,1751424300,93.5,93.5,75.5,75.5,111
P-BTC-105400-020725,105400,020725,put,0.0,1751424000,143,143,143,143,0
P-BTC-105400-020725,105400,020725,put,0.0,1751423700,141.5,143,141.5,143,336
P-BTC-105400-020725,105400,020725,put,0.0,1751423400,131,131,131,131,3
P-BTC-105400-020725,105400,020725,put,0.0,1751423100,137.5,137.5,128.5,129,504
P-BTC-105400-020725,105400,020725,put,0.0,1751422800,184.5,196,158,185.5,53
P-BTC-105400-020725,105400,020725,put,0.0,1751422500,168,168,168,168,480
P-BTC-105400-020725,105400,020725,put,0.0,1751422200,149.5,159.5,149.5,159.5,6
P-BTC-105400-020725,105400,020725,put,0.0,1751421900,129.5,129.5,127.5,127.5,5
P-BTC-105400-020725,105400,020725,put,0.0,1751421600,135,135,117,121.5,72
P-BTC-105400-020725,105400,020725,put,0.0,1751421300,141.4,141.4,138,138,94
P-BTC-105400-020725,105400,020725,put,0.0,1751421000,129.5,129.5,129.5,129.5,15
P-BTC-105400-020725,105400,020725,put,0.0,1751420700,127,127,127,127,20
P-BTC-105400-020725,105400,020725,put,0.0,1751420400,136.5,136.5,136.5,136.5,15
P-BTC-105400-020725,105400,020725,put,0.0,1751420100,184.5,184.5,165.5,179,24
P-BTC-105400-020725,105400,020725,put,0.0,1751419800,177.5,177.5,177.5,177.5,3
P-BTC-105400-020725,105400,020725,put,0.0,1751419500,239,239,166,166,333
P-BTC-105400-020725,105400,020725,put,0.0,1751419200,214,245,194,221,435
P-BTC-105400-020725,105400,020725,put,0.0,1751418900,338,440,267,267,155
P-BTC-105400-020725,105400,020725,put,0.0,1751418600,254,262,245,262,6
P-BTC-105400-020725,105400,020725,put,0.0,1751418300,268,268,252,254,164
P-BTC-105400-020725,105400,020725,put,0.0,1751418000,263,269,263,269,21
P-BTC-105400-020725,105400,020725,put,0.0,1751417700,268,274,268,274,404
P-BTC-105400-020725,105400,020725,put,0.0,1751417400,189.5,189.5,189.5,189.5,0
P-BTC-105400-020725,105400,020725,put,0.0,1751417100,189.5,189.5,189.5,189.5,0
P-BTC-105400-020725,105400,020725,put,0.0,1751416800,189.5,189.5,189.5,189.5,8
P-BTC-105400-020725,105400,020725,put,0.0,1751416500,171,171,171,171,0
P-BTC-105400-020725,105400,020725,put,0.0,1751416200,175,175,171,171,46
P-BTC-105400-020725,105400,020725,put,0.0,1751415900,165.5,165.5,165.5,165.5,0
P-BTC-105400-020725,105400,020725,put,0.0,1751415600,149.5,165.5,149.5,165.5,10
P-BTC-105400-020725,105400,020725,put,0.0,1751415300,125.5,145,125.5,145,222
P-BTC-105400-020725,105400,020725,put,0.0,1751415000,150,150,150,150,15
