symbol,strike_price,expiry,option_type,volume,timestamp,open,high,low,close,volume_candle
C-BTC-104800-020725,104800,020725,call,0.0,1751438100,2148,2148,2142,2142,2
C-BTC-104800-020725,104800,020725,call,0.0,1751437800,1891,1891,1891,1891,0
C-BTC-104800-020725,104800,020725,call,0.0,1751437500,1891,1891,1891,1891,0
C-BTC-104800-020725,104800,020725,call,0.0,1751437200,1891,1891,1891,1891,0
C-BTC-104800-020725,104800,020725,call,0.0,1751436900,1891,1891,1891,1891,0
C-BTC-104800-020725,104800,020725,call,0.0,1751436600,1891,1891,1891,1891,0
C-BTC-104800-020725,104800,020725,call,0.0,1751436300,1891,1891,1891,1891,0
C-BTC-104800-020725,104800,020725,call,0.0,1751436000,1891,1891,1891,1891,0
C-BTC-104800-020725,104800,020725,call,0.0,1751435700,1848,1891,1848,1891,4
C-BTC-104800-020725,104800,020725,call,0.0,1751435400,1848,1848,1848,1848,2
C-BTC-104800-020725,104800,020725,call,0.0,1751435100,1763,1763,1763,1763,0
C-BTC-104800-020725,104800,020725,call,0.0,1751434800,1763,1763,1763,1763,0
C-BTC-104800-020725,104800,020725,call,0.0,1751434500,1763,1763,1763,1763,0
C-BTC-104800-020725,104800,020725,call,0.0,1751434200,1763,1763,1763,1763,0
C-BTC-104800-020725,104800,020725,call,0.0,1751433900,1763,1763,1763,1763,0
C-BTC-104800-020725,104800,020725,call,0.0,1751433600,1763,1763,1763,1763,20
C-BTC-104800-020725,104800,020725,call,0.0,1751433300,1758,1758,1758,1758,1
C-BTC-104800-020725,104800,020725,call,0.0,1751433000,1592,1592,1592,1592,0
C-BTC-104800-020725,104800,020725,call,0.0,1751432700,1592,1592,1592,1592,0
C-BTC-104800-020725,104800,020725,call,0.0,1751432400,1592,1592,1592,1592,0
C-BTC-104800-020725,104800,020725,call,0.0,1751432100,1562,1592,1562,1592,101
C-BTC-104800-020725,104800,020725,call,0.0,1751431800,1470,1470,1470,1470,1
C-BTC-104800-020725,104800,020725,call,0.0,1751431500,1268,1268,1268,1268,0
C-BTC-104800-020725,104800,020725,call,0.0,1751431200,1268,1268,1268,1268,0
C-BTC-104800-020725,104800,020725,call,0.0,1751430900,1268,1268,1268,1268,0
C-BTC-104800-020725,104800,020725,call,0.0,1751430600,1268,1268,1268,1268,0
C-BTC-104800-020725,104800,020725,call,0.0,1751430300,1268,1268,1268,1268,0
C-BTC-104800-020725,104800,020725,call,0.0,1751430000,1268,1268,1268,1268,0
C-BTC-104800-020725,104800,020725,call,0.0,1751429700,1268,1268,1268,1268,0
C-BTC-104800-020725,104800,020725,call,0.0,1751429400,1268,1268,1268,1268,0
C-BTC-104800-020725,104800,020725,call,0.0,1751429100,1268,1268,1268,1268,0
C-BTC-104800-020725,104800,020725,call,0.0,1751428800,1268,1268,1268,1268,0
C-BTC-104800-020725,104800,020725,call,0.0,1751428500,1268,1268,1268,1268,0
C-BTC-104800-020725,104800,020725,call,0.0,1751428200,1268,1268,1268,1268,0
C-BTC-104800-020725,104800,020725,call,0.0,1751427900,1268,1268,1268,1268,0
C-BTC-104800-020725,104800,020725,call,0.0,1751427600,1268,1268,1268,1268,0
C-BTC-104800-020725,104800,020725,call,0.0,1751427300,1268,1268,1268,1268,0
C-BTC-104800-020725,104800,020725,call,0.0,1751427000,1268,1268,1268,1268,0
